Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/01 08:00:00.000;CAC 40;BUY;4075.6039476426895;1;40756.03947642689;0.0;Buy at Open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/01 16:29:59.999;CAC 40;SELL;4000.3224067456563;1;40003.22406745656;0.0;Sell at Close;1;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/02 08:00:00.000;CAC 40;BUY;4012.7042391300365;1;40127.04239130036;0.0;Buy at Open;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/02 16:29:59.999;CAC 40;SELL;4006.7609595855342;1;40067.60959585534;0.0;Sell at Close;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/03 08:00:00.000;CAC 40;BUY;4025.5813448097924;1;40255.81344809792;0.0;Buy at Open;4;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/03 16:29:59.999;CAC 40;SELL;3993.8838539057783;1;39938.83853905778;0.0;Sell at Close;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/04 08:00:00.000;CAC 40;BUY;3972.0918289092688;1;39720.91828909269;0.0;Buy at Open;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/04 16:29:59.999;CAC 40;SELL;4045.392276624801;1;40453.92276624801;0.0;Sell at Close;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 08:00:00.000;CAC 40;BUY;4093.4337862761977;1;40934.337862761975;0.0;Buy at Open;8;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 16:29:59.999;CAC 40;SELL;4160.2956811518525;1;41602.956811518525;0.0;Sell at Close;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 08:00:00.000;CAC 40;BUY;4200.412818077245;1;42004.12818077245;0.0;Buy at Open;10;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 16:29:59.999;CAC 40;SELL;4154.35240160735;1;41543.5240160735;0.0;Sell at Close;11;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 08:00:00.000;CAC 40;BUY;4173.172786831608;1;41731.727868316084;0.0;Buy at Open;12;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 16:29:59.999;CAC 40;SELL;4132.56037661084;1;41325.6037661084;0.0;Sell at Close;13;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/10 08:00:00.000;CAC 40;BUY;4168.220053877856;1;41682.20053877856;0.0;Buy at Open;14;10;EUR;FCEH9^9;;;;;;;;;;;
