Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/01 08:00:00.000;0;CAC 40;BUY;Market;1;4075.6039476426895;0.0;Filled;1999/03/01 08:00:00.000;Buy at Open;-1;
1999/03/01 16:29:59.999;1;CAC 40;SELL;Market;1;4000.3224067456563;0.0;Filled;1999/03/01 16:29:59.999;Sell at Close;-1;
1999/03/02 08:00:00.000;2;CAC 40;BUY;Market;1;4012.7042391300365;0.0;Filled;1999/03/02 08:00:00.000;Buy at Open;-1;
1999/03/02 16:29:59.999;3;CAC 40;SELL;Market;1;4006.7609595855342;0.0;Filled;1999/03/02 16:29:59.999;Sell at Close;-1;
1999/03/03 08:00:00.000;4;CAC 40;BUY;Market;1;4025.5813448097924;0.0;Filled;1999/03/03 08:00:00.000;Buy at Open;-1;
1999/03/03 16:29:59.999;5;CAC 40;SELL;Market;1;3993.8838539057783;0.0;Filled;1999/03/03 16:29:59.999;Sell at Close;-1;
1999/03/04 08:00:00.000;6;CAC 40;BUY;Market;1;3972.0918289092688;0.0;Filled;1999/03/04 08:00:00.000;Buy at Open;-1;
1999/03/04 16:29:59.999;7;CAC 40;SELL;Market;1;4045.392276624801;0.0;Filled;1999/03/04 16:29:59.999;Sell at Close;-1;
1999/03/05 08:00:00.000;8;CAC 40;BUY;Market;1;4093.4337862761977;0.0;Filled;1999/03/05 08:00:00.000;Buy at Open;-1;
1999/03/05 16:29:59.999;9;CAC 40;SELL;Market;1;4160.2956811518525;0.0;Filled;1999/03/05 16:29:59.999;Sell at Close;-1;
1999/03/08 08:00:00.000;10;CAC 40;BUY;Market;1;4200.412818077245;0.0;Filled;1999/03/08 08:00:00.000;Buy at Open;-1;
1999/03/08 16:29:59.999;11;CAC 40;SELL;Market;1;4154.35240160735;0.0;Filled;1999/03/08 16:29:59.999;Sell at Close;-1;
1999/03/09 08:00:00.000;12;CAC 40;BUY;Market;1;4173.172786831608;0.0;Filled;1999/03/09 08:00:00.000;Buy at Open;-1;
1999/03/09 16:29:59.999;13;CAC 40;SELL;Market;1;4132.56037661084;0.0;Filled;1999/03/09 16:29:59.999;Sell at Close;-1;
1999/03/10 08:00:00.000;14;CAC 40;BUY;Market;1;4168.220053877856;0.0;Filled;1999/03/10 08:00:00.000;Buy at Open;-1;
1999/03/10 16:29:59.999;15;CAC 40;SELL;Market;1;4125.626550475587;0.0;Filled;1999/03/10 16:29:59.999;Sell at Close;-1;
1999/03/11 08:00:00.000;16;CAC 40;BUY;Market;1;4150.390215244348;0.0;Filled;1999/03/11 08:00:00.000;Buy at Open;-1;
1999/03/11 16:29:59.999;17;CAC 40;SELL;Market;1;4165.248414105605;0.0;Filled;1999/03/11 16:29:59.999;Sell at Close;-1;
1999/03/12 08:00:00.000;18;CAC 40;BUY;Market;1;4220.223749892254;0.0;Filled;1999/03/12 08:00:00.000;Buy at Open;-1;
1999/03/12 16:29:59.999;19;CAC 40;SELL;Market;1;4135.532016383091;0.0;Filled;1999/03/12 16:29:59.999;Sell at Close;-1;
1999/03/15 08:00:00.000;20;CAC 40;BUY;Market;1;4170.201147059357;0.0;Filled;1999/03/15 08:00:00.000;Buy at Open;-1;
1999/03/15 16:29:59.999;21;CAC 40;SELL;Market;1;4157.324041379601;0.0;Filled;1999/03/15 16:29:59.999;Sell at Close;-1;
1999/03/16 08:00:00.000;22;CAC 40;BUY;Market;1;4165.248414105605;0.0;Filled;1999/03/16 08:00:00.000;Buy at Open;-1;
1999/03/16 16:29:59.999;23;CAC 40;SELL;Market;1;4155.3429481981;0.0;Filled;1999/03/16 16:29:59.999;Sell at Close;-1;
1999/03/17 08:00:00.000;24;CAC 40;BUY;Market;1;4151.380761835098;0.0;Filled;1999/03/17 08:00:00.000;Buy at Open;-1;
1999/03/17 16:29:59.999;25;CAC 40;SELL;Market;1;4133.055649906215;0.0;Filled;1999/03/17 16:29:59.999;Sell at Close;-1;
1999/03/18 08:00:00.000;26;CAC 40;BUY;Market;1;4115.721084568083;0.0;Filled;1999/03/18 08:00:00.000;Buy at Open;-1;
1999/03/18 16:29:59.999;27;CAC 40;SELL;Market;1;4115.721084568083;0.0;Filled;1999/03/18 16:29:59.999;Sell at Close;-1;
1999/03/19 08:00:00.000;28;CAC 40;BUY;Market;1;4147.418575472097;0.0;Filled;1999/03/19 08:00:00.000;Buy at Open;-1;
1999/03/19 16:29:59.999;29;CAC 40;SELL;Market;1;4191.993172055866;0.0;Filled;1999/03/19 16:29:59.999;Sell at Close;-1;
1999/03/22 08:00:00.000;30;CAC 40;BUY;Market;1;4174.163333422359;0.0;Filled;1999/03/22 08:00:00.000;Buy at Open;-1;
1999/03/22 16:29:59.999;31;CAC 40;SELL;Market;1;4162.276774333353;0.0;Filled;1999/03/22 16:29:59.999;Sell at Close;-1;
