Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/08 08:00:00.000;CAC 40;BUY;4200.412818077245;1;42004.12818077245;0.0;Enter in pos by buying at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 16:29:59.999;CAC 40;SELL;4200.412818077245;1;42004.12818077245;0.0;security stop;1;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 08:00:00.000;CAC 40;BUY;4173.172786831608;1;41731.727868316084;0.0;Enter in pos by buying at open;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 16:29:59.999;CAC 40;SELL;4173.172786831608;1;41731.727868316084;0.0;security stop;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/15 08:00:00.000;CAC 40;BUY;4170.201147059357;1;41702.01147059357;0.0;Enter in pos by buying at open;4;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/15 16:29:59.999;CAC 40;SELL;4170.201147059357;1;41702.01147059357;0.0;security stop;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/22 08:00:00.000;CAC 40;BUY;4174.163333422359;1;41741.63333422359;0.0;Enter in pos by buying at open;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/22 16:29:59.999;CAC 40;SELL;4174.163333422359;1;41741.63333422359;0.0;security stop;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 08:00:00.000;CAC 40;BUY;4148.409122062847;1;41484.09122062847;0.0;Enter in pos by buying at open;8;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 16:29:59.999;CAC 40;SELL;4148.409122062847;1;41484.09122062847;0.0;security stop;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/04/02 07:00:00.000;CAC 40;BUY;4211.225818218328;1;42112.25818218328;0.0;Enter in pos by buying at open;10;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/02 15:29:59.999;CAC 40;SELL;4211.225818218328;1;42112.25818218328;0.0;security stop;11;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/05 07:00:00.000;CAC 40;BUY;4192.421284599961;1;41924.21284599961;0.0;Enter in pos by buying at open;12;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/12 15:29:59.999;CAC 40;SELL;4318.114746154304;1;43181.14746154304;0.0;Sell at Close;14;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/23 07:00:00.000;CAC 40;BUY;4274.567405143351;1;42745.67405143351;0.0;Enter in pos by buying at open;15;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/23 15:29:59.999;CAC 40;SELL;4274.567405143351;1;42745.67405143351;0.0;security stop;16;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/05/03 07:00:00.000;CAC 40;BUY;4360.267961663815;1;43602.679616638154;0.0;Enter in pos by buying at open;17;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/03 15:29:59.999;CAC 40;SELL;4360.267961663815;1;43602.679616638154;0.0;security stop;18;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/04 07:00:00.000;CAC 40;BUY;4435.736047540939;1;44357.36047540938;0.0;Enter in pos by buying at open;19;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/04 15:29:59.999;CAC 40;SELL;4435.736047540939;1;44357.36047540938;0.0;security stop;20;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/12 07:00:00.000;CAC 40;BUY;4307.638901775821;1;43076.38901775821;0.0;Enter in pos by buying at open;21;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/12 15:29:59.999;CAC 40;SELL;4307.638901775821;1;43076.38901775821;0.0;security stop;22;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/13 07:00:00.000;CAC 40;BUY;4319.554915335367;1;43195.54915335367;0.0;Enter in pos by buying at open;23;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/13 15:29:59.999;CAC 40;SELL;4319.554915335367;1;43195.54915335367;0.0;security stop;24;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/20 07:00:00.000;CAC 40;BUY;4333.456931154837;1;43334.56931154837;0.0;Enter in pos by buying at open;25;10;EUR;FCEK9^9;;;;;;;;;;;
