Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/01 08:00:00.000;CAC 40;BUY;4075.6039476426895;1;40756.03947642689;0.0;Enter in pos by buying at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 16:29:59.999;CAC 40;SELL;4154.35240160735;1;41543.5240160735;0.0;Sell at Close;1;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 08:00:00.000;CAC 40;BUY;4173.172786831608;1;41731.727868316084;0.0;Enter in pos by buying at open;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/04/12 15:29:59.999;CAC 40;SELL;4318.114746154304;1;43181.14746154304;0.0;Sell at Close;3;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/13 07:00:00.000;CAC 40;BUY;4362.65179946096;1;43626.5179946096;0.0;Enter in pos by buying at open;4;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/05/04 15:29:59.999;CAC 40;SELL;4378.141982003134;1;43781.41982003134;0.0;Sell at Close;5;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/05 07:00:00.000;CAC 40;BUY;4367.218969573551;1;43672.189695735506;0.0;Enter in pos by buying at open;6;10;EUR;FCEK9^9;;;;;;;;;;;
1999/06/22 15:29:59.999;CAC 40;SELL;4523.079032515147;1;45230.79032515147;0.0;Sell at Close;7;10;EUR;FCEM9^9;;;;;;;;;;;
1999/06/23 07:00:00.000;CAC 40;BUY;4506.595144268544;1;45065.95144268544;0.0;Enter in pos by buying at open;8;10;EUR;FCEM9^9;;;;;;;;;;;
1999/07/07 15:29:59.999;CAC 40;SELL;4662.999853676219;1;46629.998536762185;0.0;Sell at Close;9;10;EUR;FCEN9^9;;;;;;;;;;;
1999/07/08 07:00:00.000;CAC 40;BUY;4671.994066853048;1;46719.94066853048;0.0;Enter in pos by buying at open;10;10;EUR;FCEN9^9;;;;;;;;;;;
1999/09/13 15:29:59.999;CAC 40;SELL;4704.24608131353;1;47042.4608131353;0.0;Sell at Close;11;10;EUR;FCEU9^9;;;;;;;;;;;
1999/09/14 07:00:00.000;CAC 40;BUY;4697.275352573227;1;46972.75352573227;0.0;Enter in pos by buying at open;12;10;EUR;FCEU9^9;;;;;;;;;;;
1999/10/08 15:29:59.999;CAC 40;SELL;4699.421178469938;1;46994.21178469938;0.0;Sell at Close;13;10;EUR;FCEV9^9;;;;;;;;;;;
