Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/05 08:00:00.000;CAC 40;BUY;4093.4337862761977;1;40934.337862761975;0.0;buy at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 16:29:59.999;CAC 40;SELL;4103.433786276198;1;41034.337862761975;0.0;limit gain;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 08:00:00.000;CAC 40;BUY;4200.412818077245;1;42004.12818077245;0.0;buy at open;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;SELL;4220.223749892254;1;42202.23749892254;0.0;limit gain;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;BUY;4220.223749892254;1;42202.23749892254;0.0;buy at open;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 16:29:59.999;CAC 40;SELL;4131.569830020089;1;41315.69830020089;0.0;security stop;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 08:00:00.000;CAC 40;BUY;4011.713692539286;1;40117.13692539286;0.0;buy at open;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 16:29:59.999;CAC 40;SELL;4018.152245379164;1;40181.52245379164;0.0;limit gain;11;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 08:00:00.000;CAC 40;BUY;4148.409122062847;1;41484.09122062847;0.0;buy at open;12;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/31 15:29:59.999;CAC 40;SELL;4158.409122062847;1;41584.09122062847;0.0;limit gain;14;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/02 07:00:00.000;CAC 40;BUY;4211.225818218328;1;42112.25818218328;0.0;buy at open;15;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 07:00:00.000;CAC 40;SELL;4231.514920280249;1;42315.14920280249;0.0;limit gain;17;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 07:00:00.000;CAC 40;BUY;4231.514920280249;1;42315.14920280249;0.0;buy at open;18;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 15:29:59.999;CAC 40;SELL;4241.514920280249;1;42415.14920280249;0.0;limit gain;20;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/07 07:00:00.000;CAC 40;BUY;4295.351363353124;1;42953.51363353124;0.0;buy at open;21;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/07 15:29:59.999;CAC 40;SELL;4305.351363353124;1;43053.51363353124;0.0;limit gain;23;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/09 07:00:00.000;CAC 40;BUY;4380.4666207836235;1;43804.666207836235;0.0;buy at open;24;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/15 15:29:59.999;CAC 40;SELL;4253.288590785725;1;42532.88590785726;0.0;security stop;25;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/22 07:00:00.000;CAC 40;BUY;4288.423377283199;1;42884.233772832;0.0;buy at open;27;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/22 15:29:59.999;CAC 40;SELL;4298.423377283199;1;42984.233772832;0.0;limit gain;29;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/28 07:00:00.000;CAC 40;BUY;4358.692950278147;1;43586.929502781466;0.0;buy at open;30;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/30 15:29:59.999;CAC 40;SELL;4368.692950278147;1;43686.929502781466;0.0;limit gain;32;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/03 07:00:00.000;CAC 40;BUY;4360.267961663815;1;43602.679616638154;0.0;buy at open;33;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/03 15:29:59.999;CAC 40;SELL;4329.484926634988;1;43294.849266349884;0.0;security stop;34;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/04 07:00:00.000;CAC 40;BUY;4435.736047540939;1;44357.36047540938;0.0;buy at open;36;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/05 15:29:59.999;CAC 40;SELL;4316.0794113805;1;43160.794113804994;0.0;security stop;37;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/11 07:00:00.000;CAC 40;BUY;4290.261382001483;1;42902.61382001483;0.0;buy at open;39;10;EUR;FCEK9^9;;;;;;;;;;;
