Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/02 08:00:00.000;CAC 40;BUY;4012.7042391300365;1;40127.04239130036;0.0;buy at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/02 16:29:59.999;CAC 40;SELL;4000.3224067456563;1;40003.22406745656;0.0;security stop;1;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/03 08:00:00.000;CAC 40;BUY;4025.5813448097924;1;40255.81344809792;0.0;buy at open;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/03 16:29:59.999;CAC 40;SELL;4025.5813448097924;1;40255.81344809792;0.0;limit gain;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/04 08:00:00.000;CAC 40;BUY;3972.0918289092688;1;39720.91828909269;0.0;buy at open;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/04 08:00:00.000;CAC 40;SELL;3972.0918289092688;1;39720.91828909269;0.0;security stop;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 08:00:00.000;CAC 40;BUY;4093.4337862761977;1;40934.337862761975;0.0;buy at open;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 08:00:00.000;CAC 40;SELL;4093.4337862761977;1;40934.337862761975;0.0;limit gain;11;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 08:00:00.000;CAC 40;BUY;4200.412818077245;1;42004.12818077245;0.0;buy at open;12;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 08:00:00.000;CAC 40;SELL;4200.412818077245;1;42004.12818077245;0.0;limit gain;14;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 08:00:00.000;CAC 40;BUY;4173.172786831608;1;41731.727868316084;0.0;buy at open;15;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 16:29:59.999;CAC 40;SELL;4113.244718091207;1;41132.447180912066;0.0;security stop;16;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/10 08:00:00.000;CAC 40;BUY;4168.220053877856;1;41682.20053877856;0.0;buy at open;18;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/10 16:29:59.999;CAC 40;SELL;4168.220053877856;1;41682.20053877856;0.0;limit gain;20;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/11 08:00:00.000;CAC 40;BUY;4150.390215244348;1;41503.90215244348;0.0;buy at open;21;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/11 16:29:59.999;CAC 40;SELL;4150.390215244348;1;41503.90215244348;0.0;limit gain;23;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;BUY;4220.223749892254;1;42202.23749892254;0.0;buy at open;24;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;SELL;4220.223749892254;1;42202.23749892254;0.0;limit gain;26;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/15 08:00:00.000;CAC 40;BUY;4170.201147059357;1;41702.01147059357;0.0;buy at open;27;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/15 16:29:59.999;CAC 40;SELL;4170.201147059357;1;41702.01147059357;0.0;limit gain;29;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/16 08:00:00.000;CAC 40;BUY;4165.248414105605;1;41652.48414105605;0.0;buy at open;30;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/16 16:29:59.999;CAC 40;SELL;4165.248414105605;1;41652.48414105605;0.0;limit gain;32;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/17 08:00:00.000;CAC 40;BUY;4151.380761835098;1;41513.807618350984;0.0;buy at open;33;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/17 16:29:59.999;CAC 40;SELL;4135.532016383091;1;41355.32016383091;0.0;security stop;34;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/18 08:00:00.000;CAC 40;BUY;4115.721084568083;1;41157.21084568083;0.0;buy at open;36;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/18 08:00:00.000;CAC 40;SELL;4115.721084568083;1;41157.21084568083;0.0;security stop;37;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/19 08:00:00.000;CAC 40;BUY;4147.418575472097;1;41474.185754720966;0.0;buy at open;39;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/19 08:00:00.000;CAC 40;SELL;4147.418575472097;1;41474.185754720966;0.0;limit gain;41;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/22 08:00:00.000;CAC 40;BUY;4174.163333422359;1;41741.63333422359;0.0;buy at open;42;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/22 16:29:59.999;CAC 40;SELL;4147.418575472097;1;41474.185754720966;0.0;security stop;43;10;EUR;FCEH9^9;;;;;;;;;;;
