Name;Value;Symbol;date;barType
SMA 300 (2);NaN;E-MINI S&P;1999/11/26 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/11/29 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/11/29 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/11/30 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/11/30 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/01 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/01 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/02 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/02 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/03 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/03 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/06 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/06 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/07 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/07 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/08 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/08 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/09 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/09 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/10 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/10 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/13 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/13 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/14 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/14 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/15 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/15 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/16 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/16 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/17 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/17 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/20 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/20 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/21 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/21 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/22 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/22 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/23 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/23 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/24 08:00:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/27 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/27 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/28 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/28 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/29 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/29 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;1999/12/30 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/30 14:30:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;1999/12/31 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/03 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/03 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/04 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/04 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/05 08:00:00.000;Daily
SMA 300 (2);NaN;E-MINI S&P;2000/01/05 14:30:00.000;Daily
SMA 300 (2);NaN;CAC 40;2000/01/06 08:00:00.000;Daily
