Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/03 08:00:00.000;CAC 40;BUY;4025.5813448097924;1;40255.81344809792;0.0;Enter in pos by buying at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 16:29:59.999;CAC 40;SELL;4154.35240160735;1;41543.5240160735;0.0;Sell at Close;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/09 08:00:00.000;CAC 40;BUY;4173.172786831608;1;41731.727868316084;0.0;Enter in pos by buying at open;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/24 16:29:59.999;CAC 40;SELL;3964.514147490028;1;39645.14147490028;0.0;security stop;4;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 08:00:00.000;CAC 40;BUY;4011.713692539286;1;40117.13692539286;0.0;Enter in pos by buying at open;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/29 15:29:59.999;CAC 40;SELL;4117.702177749584;1;41177.02177749584;0.0;Sell at Close;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/30 07:00:00.000;CAC 40;BUY;4139.494202746093;1;41394.94202746093;0.0;Enter in pos by buying at open;8;10;EUR;FCEH9^9;;;;;;;;;;;
1999/04/12 15:29:59.999;CAC 40;SELL;4318.114746154304;1;43181.14746154304;0.0;Sell at Close;10;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/13 07:00:00.000;CAC 40;BUY;4362.65179946096;1;43626.5179946096;0.0;Enter in pos by buying at open;11;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/05/04 15:29:59.999;CAC 40;SELL;4378.141982003134;1;43781.41982003134;0.0;Sell at Close;13;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/06 07:00:00.000;CAC 40;BUY;4339.911438499591;1;43399.11438499591;0.0;Enter in pos by buying at open;14;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/21 15:29:59.999;CAC 40;SELL;4356.295957143966;1;43562.95957143966;0.0;Sell at Close;16;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/25 07:00:00.000;CAC 40;BUY;4341.400940194534;1;43414.00940194534;0.0;Enter in pos by buying at open;17;10;EUR;FCEK9^9;;;;;;;;;;;
1999/06/10 15:29:59.999;CAC 40;SELL;4358.240150049107;1;43582.40150049107;0.0;Sell at Close;19;10;EUR;FCEM9^9;;;;;;;;;;;
1999/06/14 07:00:00.000;CAC 40;BUY;4343.754308862697;1;43437.543088626975;0.0;Enter in pos by buying at open;20;10;EUR;FCEM9^9;;;;;;;;;;;
1999/06/14 15:29:59.999;CAC 40;SELL;4356.242102988912;1;43562.42102988912;0.0;Sell at Close;22;10;EUR;FCEM9^9;;;;;;;;;;;
1999/06/16 07:00:00.000;CAC 40;BUY;4420.679120680183;1;44206.79120680183;0.0;Enter in pos by buying at open;23;10;EUR;FCEM9^9;;;;;;;;;;;
