Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/01 08:00:00.000;0;CAC 40;SELL;Market;1;4075.6039476426895;0.0;Filled;1999/03/01 08:00:00.000;Enter in pos by buying at open;-1;
1999/03/02 16:29:59.999;1;CAC 40;BUY;Market;1;4006.7609595855342;0.0;Filled;1999/03/02 16:29:59.999;Sell at Close;-1;
1999/03/03 08:00:00.000;2;CAC 40;SELL;Market;1;4025.5813448097924;0.0;Filled;1999/03/03 08:00:00.000;Enter in pos by buying at open;-1;
2001/09/12 15:29:59.999;3;CAC 40;BUY;Market;1;3913.390480301069;0.0;Filled;2001/09/12 15:29:59.999;Sell at Close;-1;
2001/09/13 07:00:00.000;4;CAC 40;SELL;Market;1;3901.0483948464566;0.0;Filled;2001/09/13 07:00:00.000;Enter in pos by buying at open;-1;
2001/09/17 15:29:59.999;5;CAC 40;BUY;Market;1;3813.7044054753505;0.0;Filled;2001/09/17 15:29:59.999;Sell at Close;-1;
2001/09/18 07:00:00.000;6;CAC 40;SELL;Market;1;3813.7044054753505;0.0;Filled;2001/09/18 07:00:00.000;Enter in pos by buying at open;-1;
2001/09/24 15:29:59.999;7;CAC 40;BUY;Market;1;3664.649988831181;0.0;Filled;2001/09/24 15:29:59.999;Sell at Close;-1;
2001/09/25 07:00:00.000;8;CAC 40;SELL;Market;1;3598.192605614035;0.0;Filled;2001/09/25 07:00:00.000;Enter in pos by buying at open;-1;
2002/06/25 15:29:59.999;9;CAC 40;BUY;Market;1;3553.9249664166164;0.0;Filled;2002/06/25 15:29:59.999;Sell at Close;-1;
2002/06/26 07:00:00.000;10;CAC 40;SELL;Market;1;3420.099099211324;0.0;Filled;2002/06/26 07:00:00.000;Enter in pos by buying at open;-1;
2002/07/12 15:29:59.999;11;CAC 40;BUY;Market;1;3266.608127064967;0.0;Filled;2002/07/12 15:29:59.999;Sell at Close;-1;
2002/07/15 07:00:00.000;12;CAC 40;SELL;Market;1;3222.101402654204;0.0;Filled;2002/07/15 07:00:00.000;Enter in pos by buying at open;-1;
2002/07/17 15:29:59.999;13;CAC 40;BUY;Market;1;3194.748311610089;0.0;Filled;2002/07/17 15:29:59.999;Sell at Close;-1;
2002/07/18 07:00:00.000;14;CAC 40;SELL;Market;1;3198.920817023598;0.0;Filled;2002/07/18 07:00:00.000;Enter in pos by buying at open;-1;
2002/07/25 15:29:59.999;15;CAC 40;BUY;Market;1;2919.8265660311044;0.0;Filled;2002/07/25 15:29:59.999;Sell at Close;-1;
2002/07/26 07:00:00.000;16;CAC 40;SELL;Market;1;2874.392618195117;0.0;Filled;2002/07/26 07:00:00.000;Enter in pos by buying at open;-1;
2002/09/25 15:29:59.999;17;CAC 40;BUY;Market;1;2571.852806120579;0.0;Filled;2002/09/25 15:29:59.999;Sell at Close;-1;
2002/09/26 07:00:00.000;18;CAC 40;SELL;Market;1;2618.4376578813713;0.0;Filled;2002/09/26 07:00:00.000;Enter in pos by buying at open;-1;
2002/10/01 15:29:59.999;19;CAC 40;BUY;Market;1;2603.5326238996863;0.0;Filled;2002/10/01 15:29:59.999;Sell at Close;-1;
2002/10/02 07:00:00.000;20;CAC 40;SELL;Market;1;2687.7104454851356;0.0;Filled;2002/10/02 07:00:00.000;Enter in pos by buying at open;-1;
2002/10/10 15:29:59.999;21;CAC 40;BUY;Market;1;2538.6743023502418;0.0;Filled;2002/10/10 15:29:59.999;Sell at Close;-1;
2002/10/11 07:00:00.000;22;CAC 40;SELL;Market;1;2557.533814290151;0.0;Filled;2002/10/11 07:00:00.000;Enter in pos by buying at open;-1;
2003/02/27 16:29:59.999;23;CAC 40;BUY;Market;1;2496.1487040386446;0.0;Filled;2003/02/27 16:29:59.999;Sell at Close;-1;
2003/02/28 08:00:00.000;24;CAC 40;SELL;Market;1;2475.4890219195095;0.0;Filled;2003/02/28 08:00:00.000;Enter in pos by buying at open;-1;
2003/03/13 16:29:59.999;25;CAC 40;BUY;Market;1;2339.5942239803076;0.0;Filled;2003/03/13 16:29:59.999;Sell at Close;-1;
2003/03/14 08:00:00.000;26;CAC 40;SELL;Market;1;2381.37269226567;0.0;Filled;2003/03/14 08:00:00.000;Enter in pos by buying at open;-1;
