Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/16 08:00:00.000;0;CAC 40;BUY;Market;1;4165.248414105605;0.0;Filled;1999/03/16 08:00:00.000;;-1;
1999/03/19 08:00:00.000;1;CAC 40;SELL;Market;1;4147.418575472097;0.0;Filled;1999/03/19 08:00:00.000;;-1;
1999/03/22 08:00:00.000;2;CAC 40;BUY;Market;1;4174.163333422359;0.0;Filled;1999/03/22 08:00:00.000;;-1;
1999/03/24 08:00:00.000;3;CAC 40;SELL;Market;1;4004.284593108658;0.0;Filled;1999/03/24 08:00:00.000;;-1;
1999/03/31 07:00:00.000;4;CAC 40;BUY;Market;1;4106.3163148737585;0.0;Filled;1999/03/31 07:00:00.000;;-1;
1999/04/19 07:00:00.000;5;CAC 40;SELL;Market;1;4250.319453898615;0.0;Filled;1999/04/19 07:00:00.000;;-1;
1999/04/20 07:00:00.000;6;CAC 40;BUY;Market;1;4275.557117439054;0.0;Filled;1999/04/20 07:00:00.000;;-1;
1999/04/21 07:00:00.000;7;CAC 40;SELL;Market;1;4244.876036272246;0.0;Filled;1999/04/21 07:00:00.000;;-1;
1999/04/28 07:00:00.000;8;CAC 40;BUY;Market;1;4358.692950278147;0.0;Filled;1999/04/28 07:00:00.000;;-1;
1999/05/10 07:00:00.000;9;CAC 40;SELL;Market;1;4259.974847537637;0.0;Filled;1999/05/10 07:00:00.000;;-1;
1999/05/14 07:00:00.000;10;CAC 40;BUY;Market;1;4379.134983133096;0.0;Filled;1999/05/14 07:00:00.000;;-1;
1999/05/17 07:00:00.000;11;CAC 40;SELL;Market;1;4236.142820418546;0.0;Filled;1999/05/17 07:00:00.000;;-1;
1999/05/21 07:00:00.000;12;CAC 40;BUY;Market;1;4359.274960533853;0.0;Filled;1999/05/21 07:00:00.000;;-1;
1999/05/31 07:00:00.000;13;CAC 40;SELL;Market;1;4282.813873526767;0.0;Filled;1999/05/31 07:00:00.000;;-1;
1999/06/08 07:00:00.000;14;CAC 40;BUY;Market;1;4400.698650078239;0.0;Filled;1999/06/08 07:00:00.000;;-1;
1999/06/28 07:00:00.000;15;CAC 40;SELL;Market;1;4415.684003029697;0.0;Filled;1999/06/28 07:00:00.000;;-1;
1999/07/01 07:00:00.000;16;CAC 40;BUY;Market;1;4578.054507006163;0.0;Filled;1999/07/01 07:00:00.000;;-1;
1999/07/14 07:00:00.000;17;CAC 40;SELL;Market;1;4597.04229037947;0.0;Filled;1999/07/14 07:00:00.000;;-1;
1999/08/13 07:00:00.000;18;CAC 40;BUY;Market;1;4369.645542131502;0.0;Filled;1999/08/13 07:00:00.000;;-1;
1999/09/17 07:00:00.000;19;CAC 40;SELL;Market;1;4655.450980131404;0.0;Filled;1999/09/17 07:00:00.000;;-1;
1999/10/06 07:00:00.000;20;CAC 40;BUY;Market;1;4609.96519157013;0.0;Filled;1999/10/06 07:00:00.000;;-1;
1999/10/14 07:00:00.000;21;CAC 40;SELL;Market;1;4557.285554840242;0.0;Filled;1999/10/14 07:00:00.000;;-1;
1999/10/25 07:00:00.000;22;CAC 40;BUY;Market;1;4689.978602074958;0.0;Filled;1999/10/25 07:00:00.000;;-1;
2000/01/06 08:00:00.000;23;CAC 40;SELL;Market;1;5424.614932778284;0.0;Filled;2000/01/06 08:00:00.000;;-1;
2000/01/17 08:00:00.000;24;CAC 40;BUY;Market;1;5727.187022960503;0.0;Filled;2000/01/17 08:00:00.000;;-1;
2000/01/24 08:00:00.000;25;CAC 40;SELL;Market;1;5618.7735704522165;0.0;Filled;2000/01/24 08:00:00.000;;-1;
2000/01/25 08:00:00.000;26;CAC 40;BUY;Market;1;5517.25915583082;0.0;Filled;2000/01/25 08:00:00.000;;-1;
2000/01/26 08:00:00.000;27;CAC 40;SELL;Market;1;5548.797614742322;0.0;Filled;2000/01/26 08:00:00.000;;-1;
2000/02/02 08:00:00.000;28;CAC 40;BUY;Market;1;5729.447810306042;0.0;Filled;2000/02/02 08:00:00.000;;-1;
2000/02/16 08:00:00.000;29;CAC 40;SELL;Market;1;6062.658104986733;0.0;Filled;2000/02/16 08:00:00.000;;-1;
2000/02/28 08:00:00.000;30;CAC 40;BUY;Market;1;6064.623947433227;0.0;Filled;2000/02/28 08:00:00.000;;-1;
2000/03/15 08:00:00.000;31;CAC 40;SELL;Market;1;6142.920643730721;0.0;Filled;2000/03/15 08:00:00.000;;-1;
2000/03/27 07:00:00.000;32;CAC 40;BUY;Market;1;6273.329014938413;0.0;Filled;2000/03/27 07:00:00.000;;-1;
2000/04/03 07:00:00.000;33;CAC 40;SELL;Market;1;6191.462675468634;0.0;Filled;2000/04/03 07:00:00.000;;-1;
2000/04/12 07:00:00.000;34;CAC 40;BUY;Market;1;6129.773264025565;0.0;Filled;2000/04/12 07:00:00.000;;-1;
2000/04/17 07:00:00.000;35;CAC 40;SELL;Market;1;5695.009792902985;0.0;Filled;2000/04/17 07:00:00.000;;-1;
2000/04/26 07:00:00.000;36;CAC 40;BUY;Market;1;6254.620882422252;0.0;Filled;2000/04/26 07:00:00.000;;-1;
2000/05/11 07:00:00.000;37;CAC 40;SELL;Market;1;6094.5221717723825;0.0;Filled;2000/05/11 07:00:00.000;;-1;
2000/05/17 07:00:00.000;38;CAC 40;BUY;Market;1;6413.740396065088;0.0;Filled;2000/05/17 07:00:00.000;;-1;
2000/05/22 07:00:00.000;39;CAC 40;SELL;Market;1;6061.229473533266;0.0;Filled;2000/05/22 07:00:00.000;;-1;
2000/05/31 07:00:00.000;40;CAC 40;BUY;Market;1;6284.120279565437;0.0;Filled;2000/05/31 07:00:00.000;;-1;
2000/06/14 07:00:00.000;41;CAC 40;SELL;Market;1;6472.349779358973;0.0;Filled;2000/06/14 07:00:00.000;;-1;
2000/06/15 07:00:00.000;42;CAC 40;BUY;Market;1;6480.192675183704;0.0;Filled;2000/06/15 07:00:00.000;;-1;
2000/06/16 07:00:00.000;43;CAC 40;SELL;Market;1;6435.096024191503;0.0;Filled;2000/06/16 07:00:00.000;;-1;
2000/06/21 07:00:00.000;44;CAC 40;BUY;Market;1;6458.624711665694;0.0;Filled;2000/06/21 07:00:00.000;;-1;
2000/06/22 07:00:00.000;45;CAC 40;SELL;Market;1;6408.136069793991;0.0;Filled;2000/06/22 07:00:00.000;;-1;
2000/06/27 07:00:00.000;46;CAC 40;BUY;Market;1;6497.839190789347;0.0;Filled;2000/06/27 07:00:00.000;;-1;
2000/06/30 07:00:00.000;47;CAC 40;SELL;Market;1;6267.496916186831;0.0;Filled;2000/06/30 07:00:00.000;;-1;
2000/07/12 07:00:00.000;48;CAC 40;BUY;Market;1;6375.051465450568;0.0;Filled;2000/07/12 07:00:00.000;;-1;
2000/07/20 07:00:00.000;49;CAC 40;SELL;Market;1;6370.162622302217;0.0;Filled;2000/07/20 07:00:00.000;;-1;
2000/08/03 07:00:00.000;50;CAC 40;BUY;Market;1;6352.710735293627;0.0;Filled;2000/08/03 07:00:00.000;;-1;
2000/08/04 07:00:00.000;51;CAC 40;SELL;Market;1;6260.148232248705;0.0;Filled;2000/08/04 07:00:00.000;;-1;
2000/08/08 07:00:00.000;52;CAC 40;BUY;Market;1;6381.9409994130765;0.0;Filled;2000/08/08 07:00:00.000;;-1;
2000/08/23 07:00:00.000;53;CAC 40;SELL;Market;1;6381.9409994130765;0.0;Filled;2000/08/23 07:00:00.000;;-1;
2000/08/30 07:00:00.000;54;CAC 40;BUY;Market;1;6449.17060688781;0.0;Filled;2000/08/30 07:00:00.000;;-1;
2000/09/12 07:00:00.000;55;CAC 40;SELL;Market;1;6484.235771722348;0.0;Filled;2000/09/12 07:00:00.000;;-1;
2000/10/04 07:00:00.000;56;CAC 40;BUY;Market;1;6231.181365674147;0.0;Filled;2000/10/04 07:00:00.000;;-1;
2000/10/09 07:00:00.000;57;CAC 40;SELL;Market;1;6072.257478550867;0.0;Filled;2000/10/09 07:00:00.000;;-1;
2000/10/23 07:00:00.000;58;CAC 40;BUY;Market;1;5991.333045230423;0.0;Filled;2000/10/23 07:00:00.000;;-1;
2000/11/10 08:00:00.000;59;CAC 40;SELL;Market;1;6117.163372519617;0.0;Filled;2000/11/10 08:00:00.000;;-1;
2000/12/12 08:00:00.000;60;CAC 40;BUY;Market;1;5906.8734751979755;0.0;Filled;2000/12/12 08:00:00.000;;-1;
2000/12/15 08:00:00.000;61;CAC 40;SELL;Market;1;5696.017340009968;0.0;Filled;2000/12/15 08:00:00.000;;-1;
2000/12/29 08:00:00.000;62;CAC 40;BUY;Market;1;5733.703425543466;0.0;Filled;2000/12/29 08:00:00.000;;-1;
2001/01/04 08:00:00.000;63;CAC 40;SELL;Market;1;5668.684529075733;0.0;Filled;2001/01/04 08:00:00.000;;-1;
