Type;InternalType;Date;Symbol;Raw Symbol;Open;High;Low;Close;Settlement Price;Volume;Open Interest;Duration (ms)
Bar;0;1999/04/20 07:00:00.000;CAC 40;FCEJ9^9;4275.557117439054;4292.382226466013;4204.297832148403;4213.205242809735;4213.205242809735;64384;108674;30600000
Bar;0;1999/04/21 07:00:00.000;CAC 40;FCEJ9^9;4244.876036272246;4264.175426038464;4206.27725673981;4255.762871524985;4255.762871524985;42153;108664;30600000
Bar;0;1999/04/22 07:00:00.000;CAC 40;FCEJ9^9;4288.423377283199;4304.258774014455;4227.061214949584;4253.783446933578;4253.783446933578;85214;105954;30600000
Bar;0;1999/04/23 07:00:00.000;CAC 40;FCEJ9^9;4274.567405143351;4288.423377283199;4214.194955105438;4221.122941175362;4221.122941175362;52979;103494;30600000
Bar;0;1999/04/26 07:00:00.000;CAC 40;FCEJ9^9;4246.855460863653;4284.464528100385;4216.669235844697;4242.896611680839;4242.896611680839;54245;96779;30600000
Bar;0;1999/04/27 07:00:00.000;CAC 40;FCEJ9^9;4265.659994482019;4353.74438879963;4252.793734637874;4334.939855181263;4334.939855181263;122837;63827;30600000
Bar;0;1999/04/28 07:00:00.000;CAC 40;FCEJ9^9;4358.692950278147;4358.692950278147;4292.382226466013;4323.063307632821;4323.063307632821;106730;37775;30600000
Bar;0;1999/04/29 07:00:00.000;CAC 40;FCEJ9^9;4305.248486310159;4347.806115025409;4285.454240396089;4332.9604305898565;4332.9604305898565;85479;20629;30600000
Bar;0;1999/04/30 07:00:00.000;CAC 40;FCEK9^9;4334.449932284799;4387.078992172793;4329.484926634988;4381.12098539302;4381.12098539302;59606;105739;30600000
Bar;0;1999/05/03 07:00:00.000;CAC 40;FCEK9^9;4360.267961663815;4396.016002342452;4316.0794113805;4393.036998952566;4393.036998952566;42830;107398;30600000
Bar;0;1999/05/04 07:00:00.000;CAC 40;FCEK9^9;4435.736047540939;4444.673057710598;4377.645481438153;4378.141982003134;4378.141982003134;50516;110497;30600000
Bar;0;1999/05/05 07:00:00.000;CAC 40;FCEK9^9;4367.218969573551;4391.050996692642;4313.5969085555935;4327.498924375064;4327.498924375064;50447;113596;30600000
Bar;0;1999/05/06 07:00:00.000;CAC 40;FCEK9^9;4339.911438499591;4387.078992172793;4279.83487013688;4281.820872396805;4281.820872396805;47301;115943;30600000
Bar;0;1999/05/07 07:00:00.000;CAC 40;FCEK9^9;4284.799875786692;4298.2053910411805;4241.107826068357;4253.023839627903;4253.023839627903;50016;117187;30600000
Bar;0;1999/05/10 07:00:00.000;CAC 40;FCEK9^9;4259.974847537637;4277.848867876956;4219.758301774171;4295.722888216275;4295.722888216275;40285;115936;30600000
Bar;0;1999/05/11 07:00:00.000;CAC 40;FCEK9^9;4290.261382001483;4319.554915335367;4276.855866746994;4309.624904035745;4309.624904035745;41663;117267;30600000
Bar;0;1999/05/12 07:00:00.000;CAC 40;FCEK9^9;4307.638901775821;4339.41493793461;4253.023839627903;4305.652899515897;4305.652899515897;56443;116457;30600000
Bar;0;1999/05/13 07:00:00.000;CAC 40;FCEK9^9;4319.554915335367;4383.106987652945;4303.666897255972;4371.190974093399;4371.190974093399;21123;115564;30600000
Bar;0;1999/05/14 07:00:00.000;CAC 40;FCEK9^9;4379.134983133096;4404.953012512112;4266.925855447373;4269.904858837259;4269.904858837259;55813;116159;30600000
Bar;0;1999/05/17 07:00:00.000;CAC 40;FCEK9^9;4236.142820418546;4247.0658328481295;4203.373783129795;4208.338788779605;4208.338788779605;52277;114123;30600000
Bar;0;1999/05/18 07:00:00.000;CAC 40;FCEK9^9;4218.268800079227;4268.911857707297;4218.268800079227;4264.9398531874485;4264.9398531874485;45557;113965;30600000
Bar;0;1999/05/19 07:00:00.000;CAC 40;FCEK9^9;4294.729887086313;4327.002423810083;4288.77188030654;4323.526919855215;4323.526919855215;39568;113690;30600000
Bar;0;1999/05/20 07:00:00.000;CAC 40;FCEK9^9;4333.456931154837;4381.617485958001;4328.491925505026;4378.141982003134;4378.141982003134;44989;116026;30600000
Bar;0;1999/05/21 07:00:00.000;CAC 40;FCEK9^9;4359.274960533853;4388.568493867737;4337.428935674686;4356.295957143966;4356.295957143966;44203;117676;30600000
Bar;0;1999/05/24 07:00:00.000;CAC 40;FCEK9^9;4358.281959403891;4415.8760249416955;4349.3449492342315;4374.169977483285;4374.169977483285;10913;117430;30600000
Bar;0;1999/05/25 07:00:00.000;CAC 40;FCEK9^9;4341.400940194534;4341.400940194534;4276.855866746994;4335.442933414762;4335.442933414762;63357;112851;30600000
Bar;0;1999/05/26 07:00:00.000;CAC 40;FCEK9^9;4289.764881436502;4361.757463358758;4274.86986448707;4340.407939064572;4340.407939064572;85280;103510;30600000
Bar;0;1999/05/27 07:00:00.000;CAC 40;FCEK9^9;4364.2399661836635;4378.141982003134;4288.275379741559;4285.792876916654;4285.792876916654;121259;74701;30600000
Bar;0;1999/05/28 07:00:00.000;CAC 40;FCEK9^9;4271.890861097183;4287.778879176578;4243.093828328281;4282.813873526768;4282.813873526768;120278;29993;30600000
Bar;0;1999/05/31 07:00:00.000;CAC 40;FCEM9^9;4282.813873526767;4313.78360295978;4270.825591165601;4317.779697080169;4317.779697080169;54048;139825;30600000
Bar;0;1999/06/01 07:00:00.000;CAC 40;FCEM9^9;4326.770908851045;4357.241126519009;4285.810944117058;4283.812897056864;4283.812897056864;50608;142177;30600000
Bar;0;1999/06/02 07:00:00.000;CAC 40;FCEM9^9;4316.281161785024;4321.775791200558;4256.83926174424;4281.81484999667;4281.81484999667;61457;141618;30600000
Bar;0;1999/06/03 07:00:00.000;CAC 40;FCEM9^9;4294.302644122885;4345.252844157843;4287.808991177253;4330.767002971434;4330.767002971434;59539;141533;30600000
Bar;0;1999/06/04 07:00:00.000;CAC 40;FCEM9^9;4332.765050031628;4349.248938278231;4267.828520575309;4329.767979441336;4329.767979441336;60330;139996;30600000
Bar;0;1999/06/07 07:00:00.000;CAC 40;FCEM9^9;4349.74845004328;4391.707438307363;4315.781650019975;4382.716226536489;4382.716226536489;52866;145526;30600000
Bar;0;1999/06/08 07:00:00.000;CAC 40;FCEM9^9;4400.698650078239;4412.686932439405;4378.7201324161;4383.715250066586;4383.715250066586;46416;140648;30600000
Bar;0;1999/06/09 07:00:00.000;CAC 40;FCEM9^9;4356.741614753961;4429.670332451058;4353.744544163669;4407.691814788919;4407.691814788919;43093;142805;30600000
Bar;0;1999/06/10 07:00:00.000;CAC 40;FCEM9^9;4407.691814788919;4432.66740304135;4341.256750037454;4358.240150049107;4358.240150049107;60720;141094;30600000
Bar;0;1999/06/11 07:00:00.000;CAC 40;FCEM9^9;4365.732826524836;4394.204997132607;4349.74845004328;4380.718179476294;4380.718179476294;46334;140399;30600000
Bar;0;1999/06/14 07:00:00.000;CAC 40;FCEM9^9;4343.754308862697;4375.723061825808;4330.767002971434;4356.242102988912;4356.242102988912;35995;139838;30600000
Bar;0;1999/06/15 07:00:00.000;CAC 40;FCEM9^9;4355.742591223864;4403.69572066853;4313.284091194732;4401.697673608336;4401.697673608336;44174;139800;30600000
Bar;0;1999/06/16 07:00:00.000;CAC 40;FCEM9^9;4420.679120680183;4470.630297185044;4385.71329712678;4468.132738359801;4468.132738359801;60397;137352;30600000
Bar;0;1999/06/17 07:00:00.000;CAC 40;FCEM9^9;4480.620532486016;4499.601979557863;4459.641038353974;4505.596120738446;4505.596120738446;50299;138047;30600000
Bar;0;1999/06/18 07:00:00.000;CAC 40;FCEM9^9;4509.092703093786;4545.557061942335;4500.101491322912;4533.568779581168;4533.568779581168;51771;141633;30600000
Bar;0;1999/06/21 07:00:00.000;CAC 40;FCEM9^9;4545.057550177286;4587.516050206418;4536.56585017146;4555.547297243307;4555.547297243307;55561;145158;30600000
Bar;0;1999/06/22 07:00:00.000;CAC 40;FCEM9^9;4563.539485484085;4563.539485484085;4490.610767786988;4523.079032515147;4523.079032515147;54608;134694;30600000
Bar;0;1999/06/23 07:00:00.000;CAC 40;FCEM9^9;4506.595144268544;4510.591238388933;4463.137620709314;4479.621508955918;4479.621508955918;79272;131999;30600000
Bar;0;1999/06/24 07:00:00.000;CAC 40;FCEM9^9;4485.615650136502;4518.58342662971;4434.665450101544;4434.665450101544;4434.665450101544;74213;128089;30600000
Bar;0;1999/06/25 07:00:00.000;CAC 40;FCEM9^9;4433.666426571446;4433.666426571446;4393.705485367558;4411.687908909308;4411.687908909308;86370;119012;30600000
Bar;0;1999/06/28 07:00:00.000;CAC 40;FCEM9^9;4415.684003029697;4453.646897173391;4398.700603018044;4457.64299129378;4457.64299129378;93399;95187;30600000
Bar;0;1999/06/29 07:00:00.000;CAC 40;FCEM9^9;4469.631273654946;4493.607838377279;4466.634203064655;4490.610767786988;4490.610767786988;138962;49218;30600000
Bar;0;1999/06/30 07:00:00.000;CAC 40;FCEN9^9;4511.097586689766;4558.067366613209;4501.104016493289;4541.577975789021;4541.577975789021;80791;132597;30600000
Bar;0;1999/07/01 07:00:00.000;CAC 40;FCEN9^9;4578.054507006163;4638.515606694849;4574.556757437396;4611.0332886545375;4611.0332886545375;63925;127197;30600000
Bar;0;1999/07/02 07:00:00.000;CAC 40;FCEN9^9;4625.024286929605;4634.018500106435;4584.550327633873;4630.021072027844;4630.021072027844;37871;126580;30600000
Bar;0;1999/07/05 07:00:00.000;CAC 40;FCEN9^9;4643.012713283264;4696.97799234424;4643.012713283264;4678.9895659905815;4678.9895659905815;28207;126722;30600000
Bar;0;1999/07/06 07:00:00.000;CAC 40;FCEN9^9;4687.484100657587;4690.4821717165305;4612.032645674185;4687.983779167411;4687.983779167411;56487;131389;30600000
Bar;0;1999/07/07 07:00:00.000;CAC 40;FCEN9^9;4716.965132737195;4716.965132737195;4636.516892655554;4662.999853676219;4662.999853676219;45662;131902;30600000
Bar;0;1999/07/08 07:00:00.000;CAC 40;FCEN9^9;4671.994066853048;4690.4821717165305;4608.035217595594;4633.019143086787;4633.019143086787;45852;131084;30600000
Bar;0;1999/07/09 07:00:00.000;CAC 40;FCEN9^9;4627.0230009689;4683.98635108882;4616.030073752776;4662.00049665657;4662.00049665657;34700;133831;30600000
Bar;0;1999/07/12 07:00:00.000;CAC 40;FCEN9^9;4668.995995794105;4693.979921285298;4633.019143086787;4679.988923010229;4679.988923010229;22780;133373;30600000
Bar;0;1999/07/13 07:00:00.000;CAC 40;FCEN9^9;4665.498246225337;4669.995352813752;4580.0532210454585;4589.047434222288;4589.047434222288;40509;131715;30600000
Bar;0;1999/07/14 07:00:00.000;CAC 40;FCEN9^9;4597.04229037947;4625.024286929605;4592.04550528123;4587.048720182992;4587.048720182992;13259;131865;30600000
Bar;0;1999/07/15 07:00:00.000;CAC 40;FCEN9^9;4614.03135971348;4681.987637049525;4577.055149986515;4661.001139636923;4661.001139636923;45690;133488;30600000
Bar;0;1999/07/16 07:00:00.000;CAC 40;FCEN9^9;4676.9908519512865;4679.988923010229;4646.010784342207;4666.997281754809;4666.997281754809;24758;133335;30600000
Bar;0;1999/07/19 07:00:00.000;CAC 40;FCEN9^9;4679.988923010229;4691.981207246002;4615.030716733128;4617.029430772423;4617.029430772423;32746;131154;30600000
Bar;0;1999/07/20 07:00:00.000;CAC 40;FCEN9^9;4619.028144811719;4632.01978606714;4552.570903005147;4557.567688103385;4557.567688103385;41733;128473;30600000
Bar;0;1999/07/21 07:00:00.000;CAC 40;FCEN9^9;4512.096943709414;4523.089870925539;4486.613339708398;4500.104659473642;4500.104659473642;49023;128104;30600000
Bar;0;1999/07/22 07:00:00.000;CAC 40;FCEN9^9;4479.11816206104;4515.095014768357;4449.637129981432;4507.100158611175;4507.100158611175;44316;129692;30600000
Bar;0;1999/07/23 07:00:00.000;CAC 40;FCEN9^9;4467.125877825267;4495.107874375403;4442.141952334075;4444.14066637337;4444.14066637337;40792;128600;30600000
Bar;0;1999/07/26 07:00:00.000;CAC 40;FCEN9^9;4433.147739157244;4457.13230762879;4356.197248644371;4395.172172410632;4395.172172410632;66151;125109;30600000
Bar;0;1999/07/27 07:00:00.000;CAC 40;FCEN9^9;4402.167671548165;4431.149025117949;4384.179245194507;4409.662849195523;4409.662849195523;60274;116431;30600000
Bar;0;1999/07/28 07:00:00.000;CAC 40;FCEN9^9;4427.151597039358;4440.143238294779;4400.16895750887;4416.158669823234;4416.158669823234;84454;96824;30600000
Bar;0;1999/07/29 07:00:00.000;CAC 40;FCEN9^9;4423.1541689607675;4432.148382137597;4285.242900249384;4287.241614288679;4287.241614288679;147408;50890;30600000
Bar;0;1999/07/30 07:00:00.000;CAC 40;FCEN9^9;4289.240328327975;4358.195962683667;4280.246115151145;4344.704642918422;4344.704642918422;0;0;30600000
Bar;0;1999/08/02 07:00:00.000;CAC 40;FCEQ9^9;4319.763743705343;4386.106535612134;4269.881945279184;4381.61717375378;4381.61717375378;49247;140562;30600000
Bar;0;1999/08/03 07:00:00.000;CAC 40;FCEQ9^9;4360.666818414793;4371.640814068548;4318.76610773682;4342.709370981376;4342.709370981376;35825;141878;30600000
Bar;0;1999/08/04 07:00:00.000;CAC 40;FCEQ9^9;4334.728283233191;4359.6691824462705;4289.8346646496475;4321.759015642389;4321.759015642389;34155;143383;30600000
Bar;0;1999/08/05 07:00:00.000;CAC 40;FCEQ9^9;4274.8701251218;4284.846484807032;4220.000146853025;4230.9741425067805;4230.9741425067805;54991;153497;30600000
Bar;0;1999/08/06 07:00:00.000;CAC 40;FCEQ9^9;4259.905585593952;4273.8724891532775;4194.560429655685;4212.01905910484;4212.01905910484;44997;154802;30600000
Bar;0;1999/08/09 07:00:00.000;CAC 40;FCEQ9^9;4220.000146853025;4315.77319983125;4202.042699419609;4298.314570382095;4298.314570382095;45032;157914;30600000
Bar;0;1999/08/10 07:00:00.000;CAC 40;FCEQ9^9;4276.865397058847;4289.8346646496475;4229.477688553996;4239.952866223489;4239.952866223489;42027;158674;30600000
Bar;0;1999/08/11 07:00:00.000;CAC 40;FCEQ9^9;4229.976506538257;4289.8346646496475;4229.976506538257;4264.893765436568;4264.893765436568;45911;159898;30600000
Bar;0;1999/08/12 07:00:00.000;CAC 40;FCEQ9^9;4294.822844492263;4368.647906162979;4294.822844492263;4362.66209035184;4362.66209035184;45968;156011;30600000
Bar;0;1999/08/13 07:00:00.000;CAC 40;FCEQ9^9;4369.645542131502;4420.026158541922;4332.7330112961445;4444.46823977074;4444.46823977074;42370;156879;30600000
Bar;0;1999/08/16 07:00:00.000;CAC 40;FCEQ9^9;4480.383134637575;4485.37131448019;4411.546252809475;4442.4729678336935;4442.4729678336935;53798;157860;30600000
Bar;0;1999/08/17 07:00:00.000;CAC 40;FCEQ9^9;4462.425687204157;4504.326397882131;4420.524976526183;4483.376042543144;4483.376042543144;53825;150711;30600000
Bar;0;1999/08/18 07:00:00.000;CAC 40;FCEQ9^9;4493.851220212637;4503.827579897868;4452.948145503186;4472.402046889389;4472.402046889389;37066;154708;30600000
Bar;0;1999/08/19 07:00:00.000;CAC 40;FCEQ9^9;4453.446963487449;4468.411503015296;4389.598261501966;4392.591169407535;4392.591169407535;47567;159554;30600000
Bar;0;1999/08/20 07:00:00.000;CAC 40;FCEQ9^9;4412.045070793737;4463.42332317268;4409.550980872429;4470.406774952342;4470.406774952342;33535;155473;30600000
Bar;0;1999/08/23 07:00:00.000;CAC 40;FCEQ9^9;4493.3524022283755;4520.787391362763;4487.366586417236;4515.799211520147;4515.799211520147;29088;152182;30600000
Bar;0;1999/08/24 07:00:00.000;CAC 40;FCEQ9^9;4544.2318366230575;4546.227108560103;4482.8772245588825;4543.234200654534;4543.234200654534;59300;146760;30600000
Bar;0;1999/08/25 07:00:00.000;CAC 40;FCEQ9^9;4557.201104213858;4627.534439994743;4524.279117252594;4616.061626356725;4616.061626356725;79168;143082;30600000
Bar;0;1999/08/26 07:00:00.000;CAC 40;FCEQ9^9;4645.990705412421;4645.990705412421;4590.123091175124;4621.548624183603;4621.548624183603;95791;119371;30600000
Bar;0;1999/08/27 07:00:00.000;CAC 40;FCEQ9^9;4587.1301832695535;4650.978885255037;4585.134911332508;4628.033257979004;4628.033257979004;91869;96913;30600000
Bar;0;1999/08/30 07:00:00.000;CAC 40;FCEQ9^9;4630.0285299160505;4661.9528809087915;4596.108906986262;4645.990705412421;4645.990705412421;130648;34152;30600000
Bar;0;1999/08/31 07:00:00.000;CAC 40;FCEU9^9;4591.718603077199;4619.103608842678;4564.33359731172;4582.756237553952;4582.756237553952;85672;198691;30600000
Bar;0;1999/09/01 07:00:00.000;CAC 40;FCEU9^9;4558.856596158625;4624.580609995774;4558.856596158625;4619.601518038414;4619.601518038414;37346;200889;30600000
Bar;0;1999/09/02 07:00:00.000;CAC 40;FCEU9^9;4631.551338736077;4631.551338736077;4523.007134065634;4536.948591546241;4536.948591546241;54023;202796;30600000
Bar;0;1999/09/03 07:00:00.000;CAC 40;FCEU9^9;4540.931865112129;4647.484432999629;4530.97368119741;4659.434253697293;4659.434253697293;57465;208546;30600000
Bar;0;1999/09/06 07:00:00.000;CAC 40;FCEU9^9;4665.90707324186;4697.773261768963;4663.915436458916;4670.388256003484;4670.388256003484;31758;208219;30600000
Bar;0;1999/09/07 07:00:00.000;CAC 40;FCEU9^9;4667.4008008290675;4713.706356032514;4650.96979736978;4666.404982437596;4666.404982437596;51412;208033;30600000
Bar;0;1999/09/08 07:00:00.000;CAC 40;FCEU9^9;4655.94888932714;4679.350621526732;4625.576428387246;4669.392437612012;4669.392437612012;54918;208639;30600000
Bar;0;1999/09/09 07:00:00.000;CAC 40;FCEU9^9;4650.471888174045;4708.727264075154;4645.492796216685;4702.254444530587;4702.254444530587;59910;208654;30600000
Bar;0;1999/09/10 07:00:00.000;CAC 40;FCEU9^9;4711.71471924957;4763.995184801848;4690.3046238329225;4730.137359491801;4730.137359491801;51956;208701;30600000
Bar;0;1999/09/13 07:00:00.000;CAC 40;FCEU9^9;4741.091361797993;4762.999366410376;4666.404982437596;4704.24608131353;4704.24608131353;61825;194367;30600000
Bar;0;1999/09/14 07:00:00.000;CAC 40;FCEU9^9;4697.275352573227;4747.066272146824;4666.902891633332;4684.827622679827;4684.827622679827;59982;193997;30600000
Bar;0;1999/09/15 07:00:00.000;CAC 40;FCEU9^9;4675.367347960843;4716.69381120693;4632.049247931814;4653.459343348461;4653.459343348461;84290;177900;30600000
Bar;0;1999/09/16 07:00:00.000;CAC 40;FCEU9^9;4623.584791604302;4665.90707324186;4601.676786991919;4625.576428387246;4625.576428387246;59285;176544;30600000
Bar;0;1999/09/17 07:00:00.000;CAC 40;FCEU9^9;4655.450980131404;4672.379892786427;4608.647515732222;4659.434253697293;4659.434253697293;41223;176255;30600000
Bar;0;1999/09/20 07:00:00.000;CAC 40;FCEU9^9;4668.39661922054;4696.77744337749;4645.492796216685;4670.388256003484;4670.388256003484;52115;168266;30600000
Bar;0;1999/09/21 07:00:00.000;CAC 40;FCEU9^9;4674.371529569372;4688.312987049979;4585.743692728367;4601.676786991919;4601.676786991919;72248;169030;30600000
Bar;0;1999/09/22 07:00:00.000;CAC 40;FCEU9^9;4571.80223524776;4583.752055945423;4531.471590393146;4564.33359731172;4564.33359731172;124601;165987;30600000
Bar;0;1999/09/23 07:00:00.000;CAC 40;FCEU9^9;4575.7855088136475;4602.174696187654;4547.902593852433;4590.722784685727;4590.722784685727;85528;163711;30600000
Bar;0;1999/09/24 07:00:00.000;CAC 40;FCEU9^9;4519.023860499746;4552.8816858097925;4510.061494976499;4522.011315674162;4522.011315674162;84177;168740;30600000
Bar;0;1999/09/27 07:00:00.000;CAC 40;FCEU9^9;4527.488316827258;4589.229057098519;4527.488316827258;4580.764600771007;4580.764600771007;69927;167124;30600000
Bar;0;1999/09/28 07:00:00.000;CAC 40;FCEU9^9;4578.772963988064;4581.76041916248;4523.007134065634;4541.927683503601;4541.927683503601;134417;136111;30600000
Bar;0;1999/09/29 07:00:00.000;CAC 40;FCEU9^9;4541.927683503601;4575.7855088136475;4479.191124840868;4516.036405325331;4516.036405325331;202375;78889;30600000
Bar;0;1999/09/30 07:00:00.000;CAC 40;FCEV9^9;4502.618007290359;4560.267421070236;4494.666364010376;4556.291599430244;4556.291599430244;92249;189453;30600000
Bar;0;1999/10/01 07:00:00.000;CAC 40;FCEV9^9;4572.19488599021;4585.613284025181;4500.133118765365;4516.036405325331;4516.036405325331;61284;197723;30600000
Bar;0;1999/10/04 07:00:00.000;CAC 40;FCEV9^9;4508.581739750346;4593.067949600166;4508.581739750346;4587.104217140179;4587.104217140179;48524;201076;30600000
Bar;0;1999/10/05 07:00:00.000;CAC 40;FCEV9^9;4592.570971895167;4646.741541740051;4591.08003878017;4644.256653215056;4644.256653215056;43954;200662;30600000
Bar;0;1999/10/06 07:00:00.000;CAC 40;FCEV9^9;4609.96519157013;4679.54207026998;4609.96519157013;4669.602516170002;4669.602516170002;45512;201753;30600000
Bar;0;1999/10/07 07:00:00.000;CAC 40;FCEV9^9;4678.548114859983;4730.730773884871;4649.723407970045;4727.251929949878;4727.251929949878;62636;207325;30600000
Bar;0;1999/10/08 07:00:00.000;CAC 40;FCEV9^9;4707.372821749921;4738.185439459855;4672.584382399995;4699.421178469938;4699.421178469938;36832;209199;30600000
Bar;0;1999/10/11 07:00:00.000;CAC 40;FCEV9^9;4710.354687979914;4716.318420439901;4680.039047974979;4696.439312239944;4696.439312239944;28651;209540;30600000
