Type;InternalType;Date;Symbol;Raw Symbol;Open;High;Low;Close;Settlement Price;Volume;Open Interest;Duration (ms)
Bar;1;1999/03/03 16:00:00.000;E-MINI S&P;ESH9^9;1480.4185550606885;1491.3262644307633;1477.0856438642768;1487.9933532343516;1487.9933532343516;5045;0;3600000
Bar;1;1999/03/03 17:00:00.000;E-MINI S&P;ESH9^9;1488.296345161298;1493.1442159924422;1485.5694178187794;1487.690361307405;1487.690361307405;2948;0;3600000
Bar;1;1999/03/03 18:00:00.000;E-MINI S&P;ESH9^9;1487.3873693804585;1489.8113047960305;1480.4185550606885;1481.933514695421;1481.933514695421;3601;0;3600000
Bar;1;1999/03/03 19:00:00.000;E-MINI S&P;ESH9^9;1481.933514695421;1487.690361307405;1475.8736761564908;1478.297611572063;1478.297611572063;6054;0;3600000
Bar;1;1999/03/03 20:00:00.000;E-MINI S&P;ESH9^9;1478.6006034990094;1490.114296722977;1474.6617084487048;1490.114296722977;1490.114296722977;6023;0;3600000
Bar;1;1999/03/03 21:00:00.000;E-MINI S&P;ESH9^9;1489.8113047960305;1495.871143334961;1488.902329015191;1494.9621675541214;1494.9621675541214;1438;0;900000
Bar;1;1999/03/04 14:30:00.000;E-MINI S&P;ESH9^9;1499.2040545313728;1507.6878284858751;1496.7801191158005;1504.65790921641;1504.65790921641;4167;0;1800000
Bar;1;1999/03/04 15:00:00.000;E-MINI S&P;ESH9^9;1504.65790921641;1514.9596347325917;1504.051925362517;1509.2027881206077;1509.2027881206077;6530;0;3600000
Bar;1;1999/03/04 16:00:00.000;E-MINI S&P;ESH9^9;1509.2027881206077;1512.5356993170194;1506.1728688511425;1511.0207396822868;1511.0207396822868;3618;0;3600000
Bar;1;1999/03/04 17:00:00.000;E-MINI S&P;ESH9^9;1511.0207396822868;1512.5356993170194;1508.5968042667148;1510.414755828394;1510.414755828394;1953;0;3600000
Bar;1;1999/03/04 18:00:00.000;E-MINI S&P;ESH9^9;1510.414755828394;1511.62672353618;1498.5980706774797;1501.9309818738914;1501.9309818738914;3773;0;3600000
Bar;1;1999/03/04 19:00:00.000;E-MINI S&P;ESH9^9;1502.233973800838;1505.8698769241962;1491.3262644307633;1505.263893070303;1505.263893070303;6568;0;3600000
Bar;1;1999/03/04 20:00:00.000;E-MINI S&P;ESH9^9;1505.5668849972496;1516.1716024403777;1499.2040545313728;1513.7476670248057;1513.7476670248057;5758;0;3600000
Bar;1;1999/03/04 21:00:00.000;E-MINI S&P;ESH9^9;1513.7476670248057;1517.9895540020568;1512.838691243966;1515.2626266595382;1515.2626266595382;1372;0;900000
Bar;1;1999/03/05 14:30:00.000;E-MINI S&P;ESH9^9;1539.1989888883131;1548.8947305506017;1537.987021180527;1545.8648112811366;1545.8648112811366;4325;0;1800000
Bar;1;1999/03/05 15:00:00.000;E-MINI S&P;ESH9^9;1545.8648112811366;1547.3797709158691;1537.987021180527;1540.4109565960991;1540.4109565960991;6990;0;3600000
Bar;1;1999/03/05 16:00:00.000;E-MINI S&P;ESH9^9;1540.1079646691526;1544.0468597194574;1537.6840292535805;1538.59300503442;1538.59300503442;4298;0;3600000
Bar;1;1999/03/05 17:00:00.000;E-MINI S&P;ESH9^9;1538.8959969613666;1542.8348920116714;1536.4720615457945;1541.0169404499923;1541.0169404499923;2600;0;3600000
Bar;1;1999/03/05 18:00:00.000;E-MINI S&P;ESH9^9;1541.0169404499923;1544.0468597194574;1536.4720615457945;1537.381037326634;1537.381037326634;2772;0;3600000
Bar;1;1999/03/05 19:00:00.000;E-MINI S&P;ESH9^9;1537.381037326634;1542.5319000847248;1531.9271826415966;1541.6229243038852;1541.6229243038852;5686;0;3600000
Bar;1;1999/03/05 20:00:00.000;E-MINI S&P;ESH9^9;1541.6229243038852;1549.8037063314412;1537.987021180527;1547.6827628428157;1547.6827628428157;5938;0;3600000
Bar;1;1999/03/05 21:00:00.000;E-MINI S&P;ESH9^9;1547.6827628428157;1551.0156740392274;1546.1678032080831;1550.7126821122808;1550.7126821122808;1087;0;900000
Bar;1;1999/03/08 14:30:00.000;E-MINI S&P;ESH9^9;1550.7126821122808;1552.8336256009065;1546.773787061976;1551.0156740392274;1551.0156740392274;3946;0;1800000
Bar;1;1999/03/08 15:00:00.000;E-MINI S&P;ESH9^9;1551.3186659661737;1554.3485852356391;1545.56181935419;1548.2887466967086;1548.2887466967086;6458;0;3600000
Bar;1;1999/03/08 16:00:00.000;E-MINI S&P;ESH9^9;1547.9857547697623;1550.1066982583877;1543.137883938618;1545.8648112811366;1545.8648112811366;3784;0;3600000
Bar;1;1999/03/08 17:00:00.000;E-MINI S&P;ESH9^9;1545.8648112811366;1549.1977224775483;1542.2289081577783;1548.8947305506017;1548.8947305506017;2106;0;3600000
Bar;1;1999/03/08 18:00:00.000;E-MINI S&P;ESH9^9;1548.5917386236551;1551.9246498200669;1547.0767789889226;1547.9857547697623;1547.9857547697623;3077;0;3600000
Bar;1;1999/03/08 19:00:00.000;E-MINI S&P;ESH9^9;1547.9857547697623;1553.742601381746;1545.56181935419;1548.8947305506017;1548.8947305506017;4224;0;3600000
Bar;1;1999/03/08 20:00:00.000;E-MINI S&P;ESH9^9;1548.5917386236551;1557.9844883589972;1547.9857547697623;1555.5605529434251;1555.5605529434251;5483;0;3600000
Bar;1;1999/03/08 21:00:00.000;E-MINI S&P;ESH9^9;1555.2575610164786;1557.3785045051043;1554.6515771625855;1555.8635448703717;1555.8635448703717;851;0;900000
Bar;1;1999/03/09 14:30:00.000;E-MINI S&P;ESH9^9;1551.9246498200669;1552.2276417470134;1545.8648112811366;1549.5007144044948;1549.5007144044948;3292;0;1800000
Bar;1;1999/03/09 15:00:00.000;E-MINI S&P;ESH9^9;1549.1977224775483;1564.0443268979277;1547.9857547697623;1564.0443268979277;1564.0443268979277;7277;0;3600000
Bar;1;1999/03/09 16:00:00.000;E-MINI S&P;ESH9^9;1564.347318824874;1571.9221169985371;1563.4383430440346;1567.3772380943394;1567.3772380943394;5845;0;3600000
Bar;1;1999/03/09 17:00:00.000;E-MINI S&P;ESH9^9;1567.6802300212858;1570.104165436858;1556.1665367973183;1558.5904722128903;1558.5904722128903;3970;0;3600000
Bar;1;1999/03/09 18:00:00.000;E-MINI S&P;ESH9^9;1558.8934641398369;1566.4682623134997;1557.9844883589972;1564.0443268979277;1564.0443268979277;3767;0;3600000
Bar;1;1999/03/09 19:00:00.000;E-MINI S&P;ESH9^9;1564.0443268979277;1564.0443268979277;1548.2887466967086;1552.8336256009065;1552.8336256009065;6608;0;3600000
Bar;1;1999/03/09 20:00:00.000;E-MINI S&P;ESH9^9;1553.1366175278529;1559.4994479937297;1551.0156740392274;1553.1366175278529;1553.1366175278529;4112;0;3600000
Bar;1;1999/03/09 21:00:00.000;E-MINI S&P;ESH9^9;1553.1366175278529;1553.1366175278529;1548.8947305506017;1550.1066982583877;1550.1066982583877;1050;0;900000
Bar;1;1999/03/10 14:30:00.000;E-MINI S&P;ESH9^9;1553.742601381746;1555.8635448703717;1546.1678032080831;1548.8947305506017;1548.8947305506017;4018;0;1800000
Bar;1;1999/03/10 15:00:00.000;E-MINI S&P;ESH9^9;1548.8947305506017;1554.954569089532;1545.8648112811366;1551.9246498200669;1551.9246498200669;5675;0;3600000
Bar;1;1999/03/10 16:00:00.000;E-MINI S&P;ESH9^9;1551.9246498200669;1554.6515771625855;1547.9857547697623;1550.7126821122808;1550.7126821122808;3414;0;3600000
Bar;1;1999/03/10 17:00:00.000;E-MINI S&P;ESH9^9;1551.0156740392274;1558.2874802859437;1550.7126821122808;1554.0455933086926;1554.0455933086926;3493;0;3600000
Bar;1;1999/03/10 18:00:00.000;E-MINI S&P;ESH9^9;1554.0455933086926;1561.6203914823554;1553.4396094547994;1553.4396094547994;1553.4396094547994;2923;0;3600000
Bar;1;1999/03/10 19:00:00.000;E-MINI S&P;ESH9^9;1553.4396094547994;1559.4994479937297;1550.7126821122808;1557.3785045051043;1557.3785045051043;4452;0;3600000
Bar;1;1999/03/10 20:00:00.000;E-MINI S&P;ESH9^9;1557.6814964320508;1561.923383409302;1554.3485852356391;1559.4994479937297;1559.4994479937297;4913;0;3600000
Bar;1;1999/03/10 21:00:00.000;E-MINI S&P;ESH9^9;1559.4994479937297;1563.4383430440346;1559.1964560667834;1562.2263753362486;1562.2263753362486;1103;0;900000
Bar;1;1999/03/11 14:30:00.000;E-MINI S&P;ESM9^9;1565.8273581453218;1567.9279314506146;1564.0268667407852;1566.7276038475902;1566.7276038475902;2463;0;1800000
Bar;1;1999/03/11 15:00:00.000;E-MINI S&P;ESM9^9;1566.7276038475902;1575.730060870273;1564.6270305422975;1574.8298151680049;1574.8298151680049;4976;0;3600000
Bar;1;1999/03/11 16:00:00.000;E-MINI S&P;ESM9^9;1574.8298151680049;1579.0309617785902;1572.7292418627121;1574.2296513664926;1574.2296513664926;4223;0;3600000
Bar;1;1999/03/11 17:00:00.000;E-MINI S&P;ESM9^9;1574.2296513664926;1585.9328454959805;1574.2296513664926;1582.6319445876634;1582.6319445876634;3678;0;3600000
Bar;1;1999/03/11 18:00:00.000;E-MINI S&P;ESM9^9;1582.6319445876634;1583.5321902899316;1575.730060870273;1576.0301427710292;1576.0301427710292;2540;0;3600000
Bar;1;1999/03/11 19:00:00.000;E-MINI S&P;ESM9^9;1576.0301427710292;1578.730879877834;1558.0252287256633;1564.6270305422975;1564.6270305422975;5509;0;3600000
Bar;1;1999/03/11 20:00:00.000;E-MINI S&P;ESM9^9;1564.9271124430536;1576.0301427710292;1564.3269486415413;1573.6294875649803;1573.6294875649803;5419;0;3600000
Bar;1;1999/03/11 21:00:00.000;E-MINI S&P;ESM9^9;1573.9295694657364;1581.431616984639;1573.3294056642244;1580.5313712823706;1580.5313712823706;1201;0;900000
Bar;1;1999/03/12 14:30:00.000;E-MINI S&P;ESM9^9;1584.4324359922;1585.6327635952243;1577.5305522748097;1579.3310436793463;1579.3310436793463;3392;0;1800000
Bar;1;1999/03/12 15:00:00.000;E-MINI S&P;ESM9^9;1579.3310436793463;1579.9312074808586;1564.6270305422975;1567.0276857483461;1567.0276857483461;6830;0;3600000
Bar;1;1999/03/12 16:00:00.000;E-MINI S&P;ESM9^9;1567.0276857483461;1571.8289961604437;1561.9262934354927;1567.3277676491023;1567.3277676491023;4576;0;3600000
Bar;1;1999/03/12 17:00:00.000;E-MINI S&P;ESM9^9;1567.0276857483461;1572.429159961956;1562.8265391377608;1567.6278495498584;1567.6278495498584;3017;0;3600000
Bar;1;1999/03/12 18:00:00.000;E-MINI S&P;ESM9^9;1567.6278495498584;1570.0285047559073;1564.0268667407852;1566.7276038475902;1566.7276038475902;2626;0;3600000
Bar;1;1999/03/12 19:00:00.000;E-MINI S&P;ESM9^9;1566.7276038475902;1574.8298151680049;1566.427521946834;1570.6286685574194;1570.6286685574194;3313;0;3600000
Bar;1;1999/03/12 20:00:00.000;E-MINI S&P;ESM9^9;1571.2288323589316;1577.8306341755658;1566.427521946834;1567.3277676491023;1567.3277676491023;4735;0;3600000
Bar;1;1999/03/12 21:00:00.000;E-MINI S&P;ESM9^9;1567.3277676491023;1568.2280133513707;1563.726784840029;1565.5272762445657;1565.5272762445657;1036;0;900000
Bar;1;1999/03/15 14:30:00.000;E-MINI S&P;ESM9^9;1568.2280133513707;1573.0293237634683;1566.7276038475902;1567.3277676491023;1567.3277676491023;2822;0;1800000
Bar;1;1999/03/15 15:00:00.000;E-MINI S&P;ESM9^9;1567.6278495498584;1579.0309617785902;1565.5272762445657;1576.6303065725415;1576.6303065725415;5473;0;3600000
Bar;1;1999/03/15 16:00:00.000;E-MINI S&P;ESM9^9;1576.3302246717853;1584.4324359922;1576.3302246717853;1581.731698885395;1581.731698885395;4617;0;3600000
Bar;1;1999/03/15 17:00:00.000;E-MINI S&P;ESM9^9;1581.731698885395;1582.031780786151;1577.2304703740535;1579.9312074808586;1579.9312074808586;2805;0;3600000
Bar;1;1999/03/15 18:00:00.000;E-MINI S&P;ESM9^9;1579.9312074808586;1582.031780786151;1576.6303065725415;1578.130716076322;1578.130716076322;2550;0;3600000
Bar;1;1999/03/15 19:00:00.000;E-MINI S&P;ESM9^9;1578.130716076322;1584.7325178929561;1577.2304703740535;1582.6319445876634;1582.6319445876634;3759;0;3600000
Bar;1;1999/03/15 20:00:00.000;E-MINI S&P;ESM9^9;1582.9320264884195;1586.8330911982487;1576.6303065725415;1584.1323540914439;1584.1323540914439;5621;0;3600000
Bar;1;1999/03/15 21:00:00.000;E-MINI S&P;ESM9^9;1584.4324359922;1587.1331730990048;1583.8322721906877;1584.4324359922;1584.4324359922;1220;0;900000
Bar;1;1999/03/16 14:30:00.000;E-MINI S&P;ESM9^9;1584.4324359922;1590.1339921065658;1580.8314531831268;1580.8314531831268;1580.8314531831268;4020;0;1800000
Bar;1;1999/03/16 15:00:00.000;E-MINI S&P;ESM9^9;1581.431616984639;1585.3326816944682;1577.5305522748097;1582.031780786151;1582.031780786151;6262;0;3600000
Bar;1;1999/03/16 16:00:00.000;E-MINI S&P;ESM9^9;1581.731698885395;1588.0334188012732;1580.8314531831268;1587.733336900517;1587.733336900517;3494;0;3600000
Bar;1;1999/03/16 17:00:00.000;E-MINI S&P;ESM9^9;1587.733336900517;1588.3335007020291;1581.131535083883;1584.7325178929561;1584.7325178929561;2932;0;3600000
Bar;1;1999/03/16 18:00:00.000;E-MINI S&P;ESM9^9;1584.7325178929561;1588.3335007020291;1580.5313712823706;1586.2329273967366;1586.2329273967366;3124;0;3600000
Bar;1;1999/03/16 19:00:00.000;E-MINI S&P;ESM9^9;1586.2329273967366;1588.6335826027853;1582.3318626869072;1583.5321902899316;1583.5321902899316;3322;0;3600000
Bar;1;1999/03/16 20:00:00.000;E-MINI S&P;ESM9^9;1583.5321902899316;1590.734155908078;1582.9320264884195;1583.2321083891754;1583.2321083891754;5596;0;3600000
Bar;1;1999/03/16 21:00:00.000;E-MINI S&P;ESM9^9;1583.2321083891754;1584.4324359922;1582.3318626869072;1583.2321083891754;1583.2321083891754;1119;0;900000
Bar;1;1999/03/17 14:30:00.000;E-MINI S&P;ESM9^9;1581.731698885395;1582.3318626869072;1576.6303065725415;1579.3310436793463;1579.3310436793463;3546;0;1800000
Bar;1;1999/03/17 15:00:00.000;E-MINI S&P;ESM9^9;1579.0309617785902;1581.431616984639;1569.7284228551512;1571.5289142596878;1571.5289142596878;7095;0;3600000
Bar;1;1999/03/17 16:00:00.000;E-MINI S&P;ESM9^9;1571.2288323589316;1571.5289142596878;1565.8273581453218;1567.9279314506146;1567.9279314506146;4615;0;3600000
Bar;1;1999/03/17 17:00:00.000;E-MINI S&P;ESM9^9;1567.9279314506146;1571.2288323589316;1566.127440046078;1569.1282590536389;1569.1282590536389;2371;0;3600000
Bar;1;1999/03/17 18:00:00.000;E-MINI S&P;ESM9^9;1569.1282590536389;1575.429978969517;1569.1282590536389;1574.5297332672487;1574.5297332672487;3534;0;3600000
Bar;1;1999/03/17 19:00:00.000;E-MINI S&P;ESM9^9;1574.5297332672487;1581.131535083883;1572.1290780611998;1573.9295694657364;1573.9295694657364;4834;0;3600000
Bar;1;1999/03/17 20:00:00.000;E-MINI S&P;ESM9^9;1573.9295694657364;1576.6303065725415;1568.8281771528827;1571.8289961604437;1571.8289961604437;4422;0;3600000
Bar;1;1999/03/17 21:00:00.000;E-MINI S&P;ESM9^9;1572.1290780611998;1574.8298151680049;1569.7284228551512;1574.5297332672487;1574.5297332672487;989;0;900000
Bar;1;1999/03/18 14:30:00.000;E-MINI S&P;ESM9^9;1567.6278495498584;1581.431616984639;1566.7276038475902;1579.3310436793463;1579.3310436793463;4414;0;1800000
Bar;1;1999/03/18 15:00:00.000;E-MINI S&P;ESM9^9;1579.3310436793463;1583.8322721906877;1577.5305522748097;1580.5313712823706;1580.5313712823706;5826;0;3600000
Bar;1;1999/03/18 16:00:00.000;E-MINI S&P;ESM9^9;1580.2312893816145;1583.2321083891754;1578.130716076322;1582.031780786151;1582.031780786151;3593;0;3600000
Bar;1;1999/03/18 17:00:00.000;E-MINI S&P;ESM9^9;1582.031780786151;1587.433254999761;1581.431616984639;1585.3326816944682;1585.3326816944682;2925;0;3600000
Bar;1;1999/03/18 18:00:00.000;E-MINI S&P;ESM9^9;1585.032599793712;1590.1339921065658;1583.5321902899316;1588.6335826027853;1588.6335826027853;2806;0;3600000
Bar;1;1999/03/18 19:00:00.000;E-MINI S&P;ESM9^9;1588.6335826027853;1596.1356301216879;1588.6335826027853;1592.5346473126147;1592.5346473126147;3846;0;3600000
Bar;1;1999/03/18 20:00:00.000;E-MINI S&P;ESM9^9;1592.5346473126147;1598.5362853277366;1587.1331730990048;1596.4357120224438;1596.4357120224438;5489;0;3600000
Bar;1;1999/03/18 21:00:00.000;E-MINI S&P;ESM9^9;1596.7357939232;1599.7366129307609;1595.2353844194195;1597.9361215262243;1597.9361215262243;1259;0;900000
Bar;1;1999/03/19 14:30:00.000;E-MINI S&P;ESM9^9;1604.5379233428584;1605.4381690451269;1598.2362034269804;1599.7366129307609;1599.7366129307609;3071;0;1800000
Bar;1;1999/03/19 15:00:00.000;E-MINI S&P;ESM9^9;1599.7366129307609;1600.9369405337854;1592.5346473126147;1596.7357939232;1596.7357939232;5667;0;3600000
Bar;1;1999/03/19 16:00:00.000;E-MINI S&P;ESM9^9;1596.7357939232;1600.036694831517;1591.0342378088342;1593.1348111141267;1593.1348111141267;4325;0;3600000
Bar;1;1999/03/19 17:00:00.000;E-MINI S&P;ESM9^9;1593.4348930148828;1597.9361215262243;1593.1348111141267;1595.8355482209317;1595.8355482209317;2481;0;3600000
Bar;1;1999/03/19 18:00:00.000;E-MINI S&P;ESM9^9;1595.8355482209317;1597.6360396254684;1589.2337464042976;1589.2337464042976;1589.2337464042976;2268;0;3600000
Bar;1;1999/03/19 19:00:00.000;E-MINI S&P;ESM9^9;1589.2337464042976;1589.8339102058096;1579.0309617785902;1582.3318626869072;1582.3318626869072;5646;0;3600000
Bar;1;1999/03/19 20:00:00.000;E-MINI S&P;ESM9^9;1582.3318626869072;1587.733336900517;1572.7292418627121;1573.6294875649803;1573.6294875649803;6127;0;3600000
Bar;1;1999/03/19 21:00:00.000;E-MINI S&P;ESM9^9;1573.6294875649803;1574.8298151680049;1569.7284228551512;1571.8289961604437;1571.8289961604437;1079;0;900000
Bar;1;1999/03/22 14:30:00.000;E-MINI S&P;ESM9^9;1572.429159961956;1577.2304703740535;1570.9287504581755;1576.0301427710292;1576.0301427710292;3134;0;1800000
Bar;1;1999/03/22 15:00:00.000;E-MINI S&P;ESM9^9;1576.3302246717853;1577.8306341755658;1567.0276857483461;1573.9295694657364;1573.9295694657364;6889;0;3600000
Bar;1;1999/03/22 16:00:00.000;E-MINI S&P;ESM9^9;1574.2296513664926;1580.8314531831268;1573.6294875649803;1573.6294875649803;1573.6294875649803;4485;0;3600000
Bar;1;1999/03/22 17:00:00.000;E-MINI S&P;ESM9^9;1573.6294875649803;1577.2304703740535;1571.5289142596878;1575.730060870273;1575.730060870273;2304;0;3600000
Bar;1;1999/03/22 18:00:00.000;E-MINI S&P;ESM9^9;1575.730060870273;1578.4307979770779;1574.8298151680049;1577.8306341755658;1577.8306341755658;2332;0;3600000
Bar;1;1999/03/22 19:00:00.000;E-MINI S&P;ESM9^9;1577.8306341755658;1578.130716076322;1570.9287504581755;1572.1290780611998;1572.1290780611998;3880;0;3600000
Bar;1;1999/03/22 20:00:00.000;E-MINI S&P;ESM9^9;1572.1290780611998;1579.3310436793463;1570.3285866566632;1572.1290780611998;1572.1290780611998;5736;0;3600000
Bar;1;1999/03/22 21:00:00.000;E-MINI S&P;ESM9^9;1572.1290780611998;1575.1298970687608;1572.1290780611998;1574.8298151680049;1574.8298151680049;817;0;900000
Bar;1;1999/03/23 14:30:00.000;E-MINI S&P;ESM9^9;1567.9279314506146;1568.2280133513707;1551.123345008273;1551.423426909029;1551.423426909029;5379;0;1800000
Bar;1;1999/03/23 15:00:00.000;E-MINI S&P;ESM9^9;1551.7235088097852;1555.9246554203705;1535.2190042681998;1539.7202327795412;1539.7202327795412;8232;0;3600000
Bar;1;1999/03/23 16:00:00.000;E-MINI S&P;ESM9^9;1539.420150878785;1543.9213793901267;1535.819168069712;1540.6204784818096;1540.6204784818096;5438;0;3600000
Bar;1;1999/03/23 17:00:00.000;E-MINI S&P;ESM9^9;1540.3203965810535;1545.4217888939072;1534.9189223674437;1536.7194137719803;1536.7194137719803;3411;0;3600000
Bar;1;1999/03/23 18:00:00.000;E-MINI S&P;ESM9^9;1536.4193318712241;1540.3203965810535;1528.6172024515656;1537.3195775734926;1537.3195775734926;6644;0;3600000
Bar;1;1999/03/23 19:00:00.000;E-MINI S&P;ESM9^9;1537.3195775734926;1540.9205603825656;1532.518267161395;1537.0194956727364;1537.0194956727364;6361;0;3600000
Bar;1;1999/03/23 20:00:00.000;E-MINI S&P;ESM9^9;1537.0194956727364;1539.1200689780292;1521.4152368334192;1530.4176938561022;1530.4176938561022;8621;0;3600000
Bar;1;1999/03/23 21:00:00.000;E-MINI S&P;ESM9^9;1530.4176938561022;1530.7177757568584;1524.4160558409803;1526.216547245517;1526.216547245517;1142;0;900000
Bar;1;1999/03/24 14:30:00.000;E-MINI S&P;ESM9^9;1532.2181852606388;1534.0186766651755;1524.7161377417362;1528.3171205508095;1528.3171205508095;4384;0;1800000
Bar;1;1999/03/24 15:00:00.000;E-MINI S&P;ESM9^9;1528.6172024515656;1533.4185128636632;1522.6155644364437;1532.518267161395;1532.518267161395;6972;0;3600000
Bar;1;1999/03/24 16:00:00.000;E-MINI S&P;ESM9^9;1532.518267161395;1534.0186766651755;1524.1159739402242;1527.1167929477851;1527.1167929477851;4316;0;3600000
Bar;1;1999/03/24 17:00:00.000;E-MINI S&P;ESM9^9;1527.4168748485413;1528.0170386500533;1521.1151549326632;1527.7169567492974;1527.7169567492974;4005;0;3600000
Bar;1;1999/03/24 18:00:00.000;E-MINI S&P;ESM9^9;1528.0170386500533;1529.217366253078;1524.7161377417362;1525.9164653447608;1525.9164653447608;3191;0;3600000
Bar;1;1999/03/24 19:00:00.000;E-MINI S&P;ESM9^9;1525.6163834440047;1535.819168069712;1521.1151549326632;1534.6188404666875;1534.6188404666875;5679;0;3600000
Bar;1;1999/03/24 20:00:00.000;E-MINI S&P;ESM9^9;1534.9189223674437;1537.3195775734926;1528.3171205508095;1535.2190042681998;1535.2190042681998;6333;0;3600000
Bar;1;1999/03/24 21:00:00.000;E-MINI S&P;ESM9^9;1534.9189223674437;1537.9197413750046;1532.2181852606388;1536.4193318712241;1536.4193318712241;1067;0;900000
Bar;1;1999/03/25 14:30:00.000;E-MINI S&P;ESM9^9;1547.2222802984438;1552.6237545120534;1546.0219526954193;1548.4226079014682;1548.4226079014682;4714;0;1800000
Bar;1;1999/03/25 15:00:00.000;E-MINI S&P;ESM9^9;1548.7226898022243;1556.2247373211267;1545.4217888939072;1554.124164015834;1554.124164015834;6565;0;3600000
Bar;1;1999/03/25 16:00:00.000;E-MINI S&P;ESM9^9;1554.124164015834;1558.9254744279315;1552.3236726112973;1556.824901122639;1556.824901122639;3753;0;3600000
Bar;1;1999/03/25 17:00:00.000;E-MINI S&P;ESM9^9;1556.824901122639;1560.125802030956;1553.824082115078;1556.2247373211267;1556.2247373211267;3453;0;3600000
Bar;1;1999/03/25 18:00:00.000;E-MINI S&P;ESM9^9;1556.2247373211267;1559.5256382294438;1554.7243278173462;1555.3244916188585;1555.3244916188585;2993;0;3600000
Bar;1;1999/03/25 19:00:00.000;E-MINI S&P;ESM9^9;1555.6245735196144;1559.8257201302;1551.7235088097852;1556.5248192218828;1556.5248192218828;4366;0;3600000
Bar;1;1999/03/25 20:00:00.000;E-MINI S&P;ESM9^9;1556.824901122639;1563.4267029392731;1554.124164015834;1563.4267029392731;1563.4267029392731;5122;0;3600000
Bar;1;1999/03/25 21:00:00.000;E-MINI S&P;ESM9^9;1563.726784840029;1566.427521946834;1563.126621038517;1565.2271943438097;1565.2271943438097;1104;0;900000
Bar;1;1999/03/26 14:30:00.000;E-MINI S&P;ESM9^9;1554.42424591659;1556.2247373211267;1544.821625092395;1550.2230993060048;1550.2230993060048;4640;0;1800000
Bar;1;1999/03/26 15:00:00.000;E-MINI S&P;ESM9^9;1550.2230993060048;1555.6245735196144;1546.9221983976877;1552.6237545120534;1552.6237545120534;6280;0;3600000
