Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/15 08:00:00.000;CAC 40;BUY;4170.201147059357;1;41702.01147059357;0.0;;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/16 08:00:00.000;CAC 40;BUY;4165.248414105605;1;41652.48414105605;0.0;;1;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/17 08:00:00.000;CAC 40;BUY;4151.380761835098;1;41513.807618350984;0.0;;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/18 08:00:00.000;CAC 40;BUY;4115.721084568083;1;41157.21084568083;0.0;;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/19 08:00:00.000;CAC 40;BUY;4147.418575472097;1;41474.185754720966;0.0;;4;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/22 08:00:00.000;CAC 40;BUY;4174.163333422359;1;41741.63333422359;0.0;;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/23 08:00:00.000;CAC 40;BUY;4144.446935699845;1;41444.46935699845;0.0;;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/24 08:00:00.000;CAC 40;BUY;4004.284593108658;1;40042.84593108658;0.0;;7;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 08:00:00.000;CAC 40;BUY;4011.713692539286;1;40117.13692539286;0.0;;8;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 08:00:00.000;CAC 40;BUY;4148.409122062847;1;41484.09122062847;0.0;;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/29 07:00:00.000;CAC 40;BUY;4069.165394802812;1;40691.65394802812;0.0;;10;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/30 07:00:00.000;CAC 40;BUY;4139.494202746093;1;41394.94202746093;0.0;;11;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/31 07:00:00.000;CAC 40;BUY;4106.3163148737585;1;41063.163148737585;0.0;;12;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/01 07:00:00.000;CAC 40;BUY;4107.306027169461;1;41073.060271694616;0.0;;13;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/02 07:00:00.000;CAC 40;BUY;4211.225818218328;1;42112.25818218328;0.0;;14;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/05 07:00:00.000;CAC 40;BUY;4192.421284599961;1;41924.21284599961;0.0;;15;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 07:00:00.000;CAC 40;BUY;4231.514920280249;1;42315.14920280249;0.0;;16;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/07 07:00:00.000;CAC 40;BUY;4295.351363353124;1;42953.51363353124;0.0;;17;10;EUR;FCEJ9^9;;;;;;;;;;;
