Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/08 08:00:00.000;0;CAC 40;SELL;Market;1;4200.412818077245;0.0;Filled;1999/03/08 08:00:00.000;;-1;
1999/03/09 08:00:00.000;1;CAC 40;SELL;Market;1;4173.172786831608;0.0;Filled;1999/03/09 08:00:00.000;;-1;
1999/03/10 08:00:00.000;2;CAC 40;SELL;Market;1;4168.220053877856;0.0;Filled;1999/03/10 08:00:00.000;;-1;
1999/03/11 08:00:00.000;3;CAC 40;SELL;Market;1;4150.390215244348;0.0;Filled;1999/03/11 08:00:00.000;;-1;
1999/03/12 08:00:00.000;4;CAC 40;SELL;Market;1;4220.223749892254;0.0;Filled;1999/03/12 08:00:00.000;;-1;
1999/03/15 08:00:00.000;5;CAC 40;SELL;Market;1;4170.201147059357;0.0;Filled;1999/03/15 08:00:00.000;;-1;
1999/03/16 08:00:00.000;6;CAC 40;SELL;Market;1;4165.248414105605;0.0;Filled;1999/03/16 08:00:00.000;;-1;
1999/03/17 08:00:00.000;7;CAC 40;BUY;Market;1;4151.380761835098;0.0;Filled;1999/03/17 08:00:00.000;;-1;
1999/03/18 08:00:00.000;8;CAC 40;BUY;Market;1;4115.721084568083;0.0;Filled;1999/03/18 08:00:00.000;;-1;
1999/03/19 08:00:00.000;9;CAC 40;SELL;Market;1;4147.418575472097;0.0;Filled;1999/03/19 08:00:00.000;;-1;
1999/03/22 08:00:00.000;10;CAC 40;SELL;Market;1;4174.163333422359;0.0;Filled;1999/03/22 08:00:00.000;;-1;
1999/03/23 08:00:00.000;11;CAC 40;BUY;Market;1;4144.446935699845;0.0;Filled;1999/03/23 08:00:00.000;;-1;
1999/03/24 08:00:00.000;12;CAC 40;BUY;Market;1;4004.284593108658;0.0;Filled;1999/03/24 08:00:00.000;;-1;
1999/03/25 08:00:00.000;13;CAC 40;BUY;Market;1;4011.713692539286;0.0;Filled;1999/03/25 08:00:00.000;;-1;
1999/03/26 08:00:00.000;14;CAC 40;SELL;Market;1;4148.409122062847;0.0;Filled;1999/03/26 08:00:00.000;;-1;
1999/03/29 07:00:00.000;15;CAC 40;BUY;Market;1;4069.165394802812;0.0;Filled;1999/03/29 07:00:00.000;;-1;
1999/03/30 07:00:00.000;16;CAC 40;SELL;Market;1;4139.494202746093;0.0;Filled;1999/03/30 07:00:00.000;;-1;
1999/03/31 07:00:00.000;17;CAC 40;BUY;Market;1;4106.3163148737585;0.0;Filled;1999/03/31 07:00:00.000;;-1;
1999/04/01 07:00:00.000;18;CAC 40;BUY;Market;1;4107.306027169461;0.0;Filled;1999/04/01 07:00:00.000;;-1;
1999/04/02 07:00:00.000;19;CAC 40;SELL;Market;1;4211.225818218328;0.0;Filled;1999/04/02 07:00:00.000;;-1;
1999/04/05 07:00:00.000;20;CAC 40;SELL;Market;1;4192.421284599961;0.0;Filled;1999/04/05 07:00:00.000;;-1;
1999/04/06 07:00:00.000;21;CAC 40;SELL;Market;1;4231.514920280249;0.0;Filled;1999/04/06 07:00:00.000;;-1;
1999/04/07 07:00:00.000;22;CAC 40;SELL;Market;1;4295.351363353124;0.0;Filled;1999/04/07 07:00:00.000;;-1;
1999/04/08 07:00:00.000;23;CAC 40;SELL;Market;1;4290.402801874607;0.0;Filled;1999/04/08 07:00:00.000;;-1;
1999/04/09 07:00:00.000;24;CAC 40;SELL;Market;1;4380.4666207836235;0.0;Filled;1999/04/09 07:00:00.000;;-1;
1999/04/12 07:00:00.000;25;CAC 40;SELL;Market;1;4294.36165105742;0.0;Filled;1999/04/12 07:00:00.000;;-1;
1999/04/13 07:00:00.000;26;CAC 40;SELL;Market;1;4362.65179946096;0.0;Filled;1999/04/13 07:00:00.000;;-1;
1999/04/14 07:00:00.000;27;CAC 40;BUY;Market;1;4289.413089578903;0.0;Filled;1999/04/14 07:00:00.000;;-1;
1999/04/15 07:00:00.000;28;CAC 40;BUY;Market;1;4253.783446933578;0.0;Filled;1999/04/15 07:00:00.000;;-1;
1999/04/16 07:00:00.000;29;CAC 40;BUY;Market;1;4275.557117439054;0.0;Filled;1999/04/16 07:00:00.000;;-1;
1999/04/19 07:00:00.000;30;CAC 40;BUY;Market;1;4250.319453898615;0.0;Filled;1999/04/19 07:00:00.000;;-1;
1999/04/20 07:00:00.000;31;CAC 40;BUY;Market;1;4275.557117439054;0.0;Filled;1999/04/20 07:00:00.000;;-1;
1999/04/21 07:00:00.000;32;CAC 40;BUY;Market;1;4244.876036272246;0.0;Filled;1999/04/21 07:00:00.000;;-1;
1999/04/22 07:00:00.000;33;CAC 40;SELL;Market;1;4288.423377283199;0.0;Filled;1999/04/22 07:00:00.000;;-1;
1999/04/23 07:00:00.000;34;CAC 40;SELL;Market;1;4274.567405143351;0.0;Filled;1999/04/23 07:00:00.000;;-1;
1999/04/26 07:00:00.000;35;CAC 40;SELL;Market;1;4246.855460863653;0.0;Filled;1999/04/26 07:00:00.000;;-1;
1999/04/27 07:00:00.000;36;CAC 40;SELL;Market;1;4265.659994482019;0.0;Filled;1999/04/27 07:00:00.000;;-1;
1999/04/28 07:00:00.000;37;CAC 40;SELL;Market;1;4358.692950278147;0.0;Filled;1999/04/28 07:00:00.000;;-1;
1999/04/29 07:00:00.000;38;CAC 40;SELL;Market;1;4305.248486310159;0.0;Filled;1999/04/29 07:00:00.000;;-1;
1999/04/30 07:00:00.000;39;CAC 40;SELL;Market;1;4334.449932284799;0.0;Filled;1999/04/30 07:00:00.000;;-1;
