Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/08 08:00:00.000;0;CAC 40;BUY;Market;1;4200.412818077245;0.0;Filled;1999/03/08 08:00:00.000;Enter in pos by buying at open;-1;
1999/03/08 08:00:00.000;1;CAC 40;SELL;Stop;1;3990.3921771733826;3990.3921771733826;Filled;1999/03/24 16:29:59.999;security stop;-1;
1999/03/26 08:00:00.000;2;CAC 40;BUY;Market;1;4148.409122062847;0.0;Filled;1999/03/26 08:00:00.000;Enter in pos by buying at open;-1;
1999/04/12 15:29:59.999;4;CAC 40;SELL;Market;1;4318.114746154304;0.0;Filled;1999/04/12 15:29:59.999;Sell at Close;-1;
1999/03/26 08:00:00.000;3;CAC 40;SELL;Stop;1;0.0;3940.9886659597046;Cancelled;1999/04/12 15:29:59.999;security stop;-1;
1999/04/23 07:00:00.000;5;CAC 40;BUY;Market;1;4274.567405143351;0.0;Filled;1999/04/23 07:00:00.000;Enter in pos by buying at open;-1;
1999/04/28 15:29:59.999;7;CAC 40;SELL;Market;1;4323.063307632821;0.0;Filled;1999/04/28 15:29:59.999;Sell at Close;-1;
1999/04/23 07:00:00.000;6;CAC 40;SELL;Stop;1;0.0;4060.839034886183;Cancelled;1999/04/28 15:29:59.999;security stop;-1;
1999/05/03 07:00:00.000;8;CAC 40;BUY;Market;1;4360.267961663815;0.0;Filled;1999/05/03 07:00:00.000;Enter in pos by buying at open;-1;
1999/05/04 15:29:59.999;10;CAC 40;SELL;Market;1;4378.141982003134;0.0;Filled;1999/05/04 15:29:59.999;Sell at Close;-1;
1999/05/03 07:00:00.000;9;CAC 40;SELL;Stop;1;0.0;4142.254563580625;Cancelled;1999/05/04 15:29:59.999;security stop;-1;
1999/05/12 07:00:00.000;11;CAC 40;BUY;Market;1;4307.638901775821;0.0;Filled;1999/05/12 07:00:00.000;Enter in pos by buying at open;-1;
1999/05/21 15:29:59.999;13;CAC 40;SELL;Market;1;4356.295957143966;0.0;Filled;1999/05/21 15:29:59.999;Sell at Close;-1;
1999/05/12 07:00:00.000;12;CAC 40;SELL;Stop;1;0.0;4092.25695668703;Cancelled;1999/05/21 15:29:59.999;security stop;-1;
1999/06/01 07:00:00.000;14;CAC 40;BUY;Market;1;4326.770908851045;0.0;Filled;1999/06/01 07:00:00.000;Enter in pos by buying at open;-1;
1999/06/04 15:29:59.999;16;CAC 40;SELL;Market;1;4329.767979441336;0.0;Filled;1999/06/04 15:29:59.999;Sell at Close;-1;
1999/06/01 07:00:00.000;15;CAC 40;SELL;Stop;1;0.0;4110.432363408492;Cancelled;1999/06/04 15:29:59.999;security stop;-1;
1999/06/07 07:00:00.000;17;CAC 40;BUY;Market;1;4349.74845004328;0.0;Filled;1999/06/07 07:00:00.000;Enter in pos by buying at open;-1;
1999/06/10 15:29:59.999;19;CAC 40;SELL;Market;1;4358.240150049107;0.0;Filled;1999/06/10 15:29:59.999;Sell at Close;-1;
1999/06/07 07:00:00.000;18;CAC 40;SELL;Stop;1;0.0;4132.261027541116;Cancelled;1999/06/10 15:29:59.999;security stop;-1;
1999/06/16 07:00:00.000;20;CAC 40;BUY;Market;1;4420.679120680183;0.0;Filled;1999/06/16 07:00:00.000;Enter in pos by buying at open;-1;
1999/06/22 15:29:59.999;22;CAC 40;SELL;Market;1;4523.079032515147;0.0;Filled;1999/06/22 15:29:59.999;Sell at Close;-1;
1999/06/16 07:00:00.000;21;CAC 40;SELL;Stop;1;0.0;4199.645164646174;Cancelled;1999/06/22 15:29:59.999;security stop;-1;
1999/06/30 07:00:00.000;23;CAC 40;BUY;Market;1;4511.097586689766;0.0;Filled;1999/06/30 07:00:00.000;Enter in pos by buying at open;-1;
1999/07/07 15:29:59.999;25;CAC 40;SELL;Market;1;4662.999853676219;0.0;Filled;1999/07/07 15:29:59.999;Sell at Close;-1;
1999/06/30 07:00:00.000;24;CAC 40;SELL;Stop;1;0.0;4285.542707355278;Cancelled;1999/07/07 15:29:59.999;security stop;-1;
1999/07/13 07:00:00.000;26;CAC 40;BUY;Market;1;4665.498246225337;0.0;Filled;1999/07/13 07:00:00.000;Enter in pos by buying at open;-1;
1999/07/13 07:00:00.000;27;CAC 40;SELL;Stop;1;4432.22333391407;4432.22333391407;Filled;1999/07/26 15:29:59.999;security stop;-1;
1999/07/29 07:00:00.000;28;CAC 40;BUY;Market;1;4423.1541689607675;0.0;Filled;1999/07/29 07:00:00.000;Enter in pos by buying at open;-1;
1999/07/29 07:00:00.000;29;CAC 40;SELL;Stop;1;4201.996460512729;4201.996460512729;Filled;1999/08/06 15:29:59.999;security stop;-1;
1999/08/13 07:00:00.000;30;CAC 40;BUY;Market;1;4369.645542131502;0.0;Filled;1999/08/13 07:00:00.000;Enter in pos by buying at open;-1;
1999/08/16 15:29:59.999;32;CAC 40;SELL;Market;1;4442.4729678336935;0.0;Filled;1999/08/16 15:29:59.999;Sell at Close;-1;
1999/08/13 07:00:00.000;31;CAC 40;SELL;Stop;1;0.0;4151.163265024927;Cancelled;1999/08/16 15:29:59.999;security stop;-1;
1999/08/17 07:00:00.000;33;CAC 40;BUY;Market;1;4462.425687204157;0.0;Filled;1999/08/17 07:00:00.000;Enter in pos by buying at open;-1;
1999/08/18 15:29:59.999;35;CAC 40;SELL;Market;1;4472.402046889389;0.0;Filled;1999/08/18 15:29:59.999;Sell at Close;-1;
1999/08/17 07:00:00.000;34;CAC 40;SELL;Stop;1;0.0;4239.304402843949;Cancelled;1999/08/18 15:29:59.999;security stop;-1;
1999/08/24 07:00:00.000;36;CAC 40;BUY;Market;1;4544.2318366230575;0.0;Filled;1999/08/24 07:00:00.000;Enter in pos by buying at open;-1;
1999/08/31 15:29:59.999;38;CAC 40;SELL;Market;1;4582.756237553952;0.0;Filled;1999/08/31 15:29:59.999;Sell at Close;-1;
