Creation Date;Order ID;Instrument ID;Side;Type;Quantity;Average Price;Stop/Limit Price;Status;Processed Date;Comment;ExternalId;Tag
1999/03/03 16:29:59.999;0;CAC 40;BUY;Limit;1;0.0;3951.098507959451;Cancelled;1999/03/04 16:29:59.999;Entry;-1;
1999/03/04 16:29:59.999;1;CAC 40;BUY;Limit;1;0.0;3924.9943020966853;Cancelled;1999/03/05 16:29:59.999;Entry;-1;
1999/03/05 16:29:59.999;2;CAC 40;BUY;Limit;1;0.0;3903.6818787032394;Cancelled;1999/03/08 16:29:59.999;Entry;-1;
1999/03/08 16:29:59.999;3;CAC 40;BUY;Limit;1;0.0;4047.20442778955;Cancelled;1999/03/09 16:29:59.999;Entry;-1;
1999/03/09 16:29:59.999;4;CAC 40;BUY;Limit;1;4125.223107340202;4125.223107340202;Filled;1999/03/10 16:29:59.999;Entry;-1;
1999/03/10 16:29:59.999;5;CAC 40;SELL;Limit;1;0.0;4137.513109564592;Cancelled;1999/03/10 16:29:59.999;Exit;-1;
1999/03/10 16:29:59.999;6;CAC 40;SELL;Limit;1;4150.390215244348;4137.513109564592;Filled;1999/03/11 08:00:00.000;Exit;-1;
1999/03/11 16:29:59.999;7;CAC 40;BUY;Limit;1;0.0;4106.590951301568;Cancelled;1999/03/12 16:29:59.999;Entry;-1;
1999/03/12 16:29:59.999;8;CAC 40;BUY;Limit;1;0.0;4108.463551019031;Cancelled;1999/03/15 16:29:59.999;Entry;-1;
1999/03/15 16:29:59.999;9;CAC 40;BUY;Limit;1;0.0;4127.572911672347;Cancelled;1999/03/16 16:29:59.999;Entry;-1;
1999/03/16 16:29:59.999;10;CAC 40;BUY;Limit;1;4129.721252919926;4129.721252919926;Filled;1999/03/17 16:29:59.999;Entry;-1;
1999/03/17 16:29:59.999;11;CAC 40;SELL;Limit;1;0.0;4148.574213161305;Cancelled;1999/03/17 16:29:59.999;Exit;-1;
1999/03/17 16:29:59.999;12;CAC 40;SELL;Limit;1;0.0;4148.574213161305;Cancelled;1999/03/18 16:29:59.999;Exit;-1;
1999/03/18 16:29:59.999;13;CAC 40;SELL;Limit;1;4147.418575472097;4134.706560890799;Filled;1999/03/19 08:00:00.000;Exit;-1;
1999/03/19 16:29:59.999;14;CAC 40;BUY;Limit;1;0.0;4081.6323295070324;Cancelled;1999/03/22 16:29:59.999;Entry;-1;
1999/03/22 16:29:59.999;15;CAC 40;BUY;Limit;1;4093.883893003743;4093.883893003743;Filled;1999/03/23 16:29:59.999;Entry;-1;
1999/03/23 16:29:59.999;16;CAC 40;SELL;Limit;1;0.0;4133.550923201591;Cancelled;1999/03/23 16:29:59.999;Exit;-1;
1999/03/23 16:29:59.999;17;CAC 40;SELL;Limit;1;0.0;4133.550923201591;Cancelled;1999/03/24 16:29:59.999;Exit;-1;
1999/03/24 16:29:59.999;18;CAC 40;SELL;Limit;1;4072.46721677198;4072.46721677198;Filled;1999/03/25 16:29:59.999;Exit;-1;
1999/03/25 16:29:59.999;19;CAC 40;BUY;Limit;1;0.0;3972.120890058259;Cancelled;1999/03/26 16:29:59.999;Entry;-1;
1999/03/26 16:29:59.999;20;CAC 40;BUY;Limit;1;0.0;3971.1049922893903;Cancelled;1999/03/29 15:29:59.999;Entry;-1;
1999/03/29 15:29:59.999;21;CAC 40;BUY;Limit;1;0.0;4091.0231992885515;Cancelled;1999/03/30 15:29:59.999;Entry;-1;
1999/03/30 15:29:59.999;22;CAC 40;BUY;Limit;1;0.0;4094.741120463638;Cancelled;1999/03/31 15:29:59.999;Entry;-1;
1999/03/31 15:29:59.999;23;CAC 40;BUY;Limit;1;0.0;4093.8654621780165;Cancelled;1999/04/01 15:29:59.999;Entry;-1;
1999/04/01 15:29:59.999;24;CAC 40;BUY;Limit;1;0.0;4087.5617149479003;Cancelled;1999/04/02 15:29:59.999;Entry;-1;
1999/04/02 15:29:59.999;25;CAC 40;BUY;Limit;1;0.0;4135.013325142973;Cancelled;1999/04/05 15:29:59.999;Entry;-1;
1999/04/05 15:29:59.999;26;CAC 40;BUY;Limit;1;0.0;4183.712816132662;Cancelled;1999/04/06 15:29:59.999;Entry;-1;
1999/04/06 15:29:59.999;27;CAC 40;BUY;Limit;1;0.0;4174.566246017479;Cancelled;1999/04/07 15:29:59.999;Entry;-1;
1999/04/07 15:29:59.999;28;CAC 40;BUY;Limit;1;0.0;4198.665606909049;Cancelled;1999/04/08 15:29:59.999;Entry;-1;
1999/04/08 15:29:59.999;29;CAC 40;BUY;Limit;1;0.0;4254.040151798235;Cancelled;1999/04/09 15:29:59.999;Entry;-1;
1999/04/09 15:29:59.999;30;CAC 40;BUY;Limit;1;0.0;4250.583033297469;Cancelled;1999/04/12 15:29:59.999;Entry;-1;
1999/04/12 15:29:59.999;31;CAC 40;BUY;Limit;1;0.0;4283.755624113863;Cancelled;1999/04/13 15:29:59.999;Entry;-1;
1999/04/13 15:29:59.999;32;CAC 40;BUY;Limit;1;4289.413089578903;4300.493338056455;Filled;1999/04/14 07:00:00.000;Entry;-1;
1999/04/14 07:00:00.000;33;CAC 40;SELL;Limit;1;4319.59931459786;4319.59931459786;Filled;1999/04/14 15:29:59.999;Exit;-1;
1999/04/14 15:29:59.999;34;CAC 40;BUY;Limit;1;4253.783446933578;4288.713181318353;Filled;1999/04/15 07:00:00.000;Entry;-1;
1999/04/15 07:00:00.000;35;CAC 40;SELL;Limit;1;4307.39286295085;4307.39286295085;Filled;1999/04/15 15:29:59.999;Exit;-1;
1999/04/15 15:29:59.999;36;CAC 40;BUY;Limit;1;4256.356205799545;4256.356205799545;Filled;1999/04/16 15:29:59.999;Entry;-1;
1999/04/16 15:29:59.999;37;CAC 40;SELL;Limit;1;0.0;4269.618843664834;Cancelled;1999/04/16 15:29:59.999;Exit;-1;
1999/04/16 15:29:59.999;38;CAC 40;SELL;Limit;1;4269.618843664834;4269.618843664834;Filled;1999/04/19 15:29:59.999;Exit;-1;
1999/04/19 15:29:59.999;39;CAC 40;BUY;Limit;1;4210.723181746189;4210.723181746189;Filled;1999/04/20 15:29:59.999;Entry;-1;
1999/04/20 15:29:59.999;40;CAC 40;SELL;Limit;1;0.0;4262.525905545625;Cancelled;1999/04/20 15:29:59.999;Exit;-1;
1999/04/20 15:29:59.999;41;CAC 40;SELL;Limit;1;4262.525905545625;4262.525905545625;Filled;1999/04/21 15:29:59.999;Exit;-1;
1999/04/21 15:29:59.999;42;CAC 40;BUY;Limit;1;0.0;4170.612314612562;Cancelled;1999/04/22 15:29:59.999;Entry;-1;
1999/04/22 15:29:59.999;43;CAC 40;BUY;Limit;1;0.0;4201.693268459799;Cancelled;1999/04/23 15:29:59.999;Entry;-1;
1999/04/23 15:29:59.999;44;CAC 40;BUY;Limit;1;0.0;4211.789550114915;Cancelled;1999/04/26 15:29:59.999;Entry;-1;
1999/04/26 15:29:59.999;45;CAC 40;BUY;Limit;1;0.0;4212.1111282352595;Cancelled;1999/04/27 15:29:59.999;Entry;-1;
1999/04/27 15:29:59.999;46;CAC 40;BUY;Limit;1;0.0;4167.661376637728;Cancelled;1999/04/28 15:29:59.999;Entry;-1;
1999/04/28 15:29:59.999;47;CAC 40;BUY;Limit;1;0.0;4218.542260710828;Cancelled;1999/04/29 15:29:59.999;Entry;-1;
1999/04/29 15:29:59.999;48;CAC 40;BUY;Limit;1;0.0;4319.930527922146;Cancelled;1999/04/30 15:29:59.999;Entry;-1;
1999/04/30 15:29:59.999;49;CAC 40;BUY;Limit;1;0.0;4294.9952600082315;Cancelled;1999/05/03 15:29:59.999;Entry;-1;
1999/05/03 15:29:59.999;50;CAC 40;BUY;Limit;1;0.0;4317.0966634194365;Cancelled;1999/05/04 15:29:59.999;Entry;-1;
1999/05/04 15:29:59.999;51;CAC 40;BUY;Limit;1;4367.218969573551;4371.229223109885;Filled;1999/05/05 07:00:00.000;Entry;-1;
1999/05/05 07:00:00.000;52;CAC 40;SELL;Limit;1;4384.099988782907;4384.099988782907;Filled;1999/05/05 15:29:59.999;Exit;-1;
1999/05/05 15:29:59.999;53;CAC 40;BUY;Limit;1;4310.123601548896;4310.123601548896;Filled;1999/05/06 15:29:59.999;Entry;-1;
1999/05/06 15:29:59.999;54;CAC 40;SELL;Limit;1;0.0;4329.153926258335;Cancelled;1999/05/06 15:29:59.999;Exit;-1;
1999/05/06 15:29:59.999;55;CAC 40;SELL;Limit;1;0.0;4329.153926258335;Cancelled;1999/05/07 15:29:59.999;Exit;-1;
1999/05/07 15:29:59.999;56;CAC 40;SELL;Limit;1;0.0;4287.447878799924;Cancelled;1999/05/10 15:29:59.999;Exit;-1;
1999/05/10 15:29:59.999;57;CAC 40;SELL;Limit;1;4277.848867876956;4276.855866746994;Filled;1999/05/10 15:29:59.999;Exit;-1;
1999/05/11 15:29:59.999;58;CAC 40;BUY;Limit;1;0.0;4237.956782548738;Cancelled;1999/05/12 15:29:59.999;Entry;-1;
1999/05/12 15:29:59.999;59;CAC 40;BUY;Limit;1;0.0;4291.973632562881;Cancelled;1999/05/13 15:29:59.999;Entry;-1;
1999/05/13 15:29:59.999;60;CAC 40;BUY;Limit;1;4268.817751950775;4268.817751950775;Filled;1999/05/14 15:29:59.999;Entry;-1;
1999/05/14 15:29:59.999;61;CAC 40;SELL;Limit;1;0.0;4315.5829108155185;Cancelled;1999/05/14 15:29:59.999;Exit;-1;
1999/05/14 15:29:59.999;62;CAC 40;SELL;Limit;1;0.0;4315.5829108155185;Cancelled;1999/05/17 15:29:59.999;Exit;-1;
1999/05/17 15:29:59.999;63;CAC 40;SELL;Limit;1;0.0;4283.144873903421;Cancelled;1999/05/18 15:29:59.999;Exit;-1;
1999/05/18 15:29:59.999;64;CAC 40;SELL;Limit;1;4264.9398531874485;4247.727833601438;Filled;1999/05/18 15:29:59.999;Exit;-1;
1999/05/19 15:29:59.999;65;CAC 40;BUY;Limit;1;0.0;4171.546479202665;Cancelled;1999/05/20 15:29:59.999;Entry;-1;
1999/05/20 15:29:59.999;66;CAC 40;BUY;Limit;1;0.0;4229.754803500785;Cancelled;1999/05/21 15:29:59.999;Entry;-1;
1999/05/21 15:29:59.999;67;CAC 40;BUY;Limit;1;0.0;4307.765639150418;Cancelled;1999/05/24 15:29:59.999;Entry;-1;
