Date;InstrumentID;Side;Price;Quantity;Value;TotalCost;Comment;OrderId;Factor;Currency;RawSymbol;BrokerCost;BrokerCurrency;ClearingCost;ClearingCurrency;ExchangeCost;ExchangeCurrency;NFACost;NFACurrency;GlobexCost;GlobexCurrency;Tag
1999/03/03 08:00:00.000;CAC 40;BUY;4025.5813448097924;1;40255.81344809792;0.0;buy at open;0;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/03 16:29:59.999;CAC 40;SELL;4031.524624354295;1;40315.24624354295;0.0;limit gain;2;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 08:00:00.000;CAC 40;BUY;4093.4337862761977;1;40934.337862761975;0.0;buy at open;3;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/05 16:29:59.999;CAC 40;SELL;4093.4337862761977;1;40934.337862761975;0.0;limit gain;5;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/08 08:00:00.000;CAC 40;BUY;4200.412818077245;1;42004.12818077245;0.0;buy at open;6;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;SELL;4220.223749892254;1;42202.23749892254;0.0;limit gain;8;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 08:00:00.000;CAC 40;BUY;4220.223749892254;1;42202.23749892254;0.0;buy at open;9;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/12 16:29:59.999;CAC 40;SELL;4131.569830020089;1;41315.69830020089;0.0;security stop;10;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/16 08:00:00.000;CAC 40;BUY;4165.248414105605;1;41652.48414105605;0.0;buy at open;12;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/16 16:29:59.999;CAC 40;SELL;4173.172786831608;1;41731.727868316084;0.0;limit gain;14;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/19 08:00:00.000;CAC 40;BUY;4147.418575472097;1;41474.185754720966;0.0;buy at open;15;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/19 16:29:59.999;CAC 40;SELL;4147.418575472097;1;41474.185754720966;0.0;limit gain;17;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 08:00:00.000;CAC 40;BUY;4011.713692539286;1;40117.13692539286;0.0;buy at open;18;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/25 16:29:59.999;CAC 40;SELL;4018.152245379164;1;40181.52245379164;0.0;limit gain;20;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 08:00:00.000;CAC 40;BUY;4148.409122062847;1;41484.09122062847;0.0;buy at open;21;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/26 16:29:59.999;CAC 40;SELL;4148.409122062847;1;41484.09122062847;0.0;limit gain;23;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/30 07:00:00.000;CAC 40;BUY;4139.494202746093;1;41394.94202746093;0.0;buy at open;24;10;EUR;FCEH9^9;;;;;;;;;;;
1999/03/30 15:29:59.999;CAC 40;SELL;4139.494202746093;1;41394.94202746093;0.0;limit gain;26;10;EUR;FCEH9^9;;;;;;;;;;;
1999/04/02 07:00:00.000;CAC 40;BUY;4211.225818218328;1;42112.25818218328;0.0;buy at open;27;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/02 15:29:59.999;CAC 40;SELL;4211.225818218328;1;42112.25818218328;0.0;limit gain;29;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 07:00:00.000;CAC 40;BUY;4231.514920280249;1;42315.14920280249;0.0;buy at open;30;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/06 15:29:59.999;CAC 40;SELL;4231.514920280249;1;42315.14920280249;0.0;limit gain;32;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/07 07:00:00.000;CAC 40;BUY;4295.351363353124;1;42953.51363353124;0.0;buy at open;33;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/07 15:29:59.999;CAC 40;SELL;4295.351363353124;1;42953.51363353124;0.0;limit gain;35;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/08 07:00:00.000;CAC 40;BUY;4290.402801874607;1;42904.02801874607;0.0;buy at open;36;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/08 15:29:59.999;CAC 40;SELL;4312.176472380083;1;43121.764723800836;0.0;limit gain;38;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/09 07:00:00.000;CAC 40;BUY;4380.4666207836235;1;43804.666207836235;0.0;buy at open;39;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/09 15:29:59.999;CAC 40;SELL;4380.4666207836235;1;43804.666207836235;0.0;limit gain;41;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/13 07:00:00.000;CAC 40;BUY;4362.65179946096;1;43626.5179946096;0.0;buy at open;42;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/13 15:29:59.999;CAC 40;SELL;4362.65179946096;1;43626.5179946096;0.0;limit gain;44;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/22 07:00:00.000;CAC 40;BUY;4288.423377283199;1;42884.233772832;0.0;buy at open;45;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/22 15:29:59.999;CAC 40;SELL;4288.423377283199;1;42884.233772832;0.0;limit gain;47;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/23 07:00:00.000;CAC 40;BUY;4274.567405143351;1;42745.67405143351;0.0;buy at open;48;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/23 15:29:59.999;CAC 40;SELL;4227.061214949584;1;42270.612149495835;0.0;security stop;49;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/27 07:00:00.000;CAC 40;BUY;4265.659994482019;1;42656.59994482019;0.0;buy at open;51;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/27 15:29:59.999;CAC 40;SELL;4284.464528100385;1;42844.645281003846;0.0;limit gain;53;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/28 07:00:00.000;CAC 40;BUY;4358.692950278147;1;43586.929502781466;0.0;buy at open;54;10;EUR;FCEJ9^9;;;;;;;;;;;
1999/04/30 15:29:59.999;CAC 40;SELL;4358.692950278147;1;43586.929502781466;0.0;limit gain;56;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/03 07:00:00.000;CAC 40;BUY;4360.267961663815;1;43602.679616638154;0.0;buy at open;57;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/03 15:29:59.999;CAC 40;SELL;4329.484926634988;1;43294.849266349884;0.0;security stop;58;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/04 07:00:00.000;CAC 40;BUY;4435.736047540939;1;44357.36047540938;0.0;buy at open;60;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/04 15:29:59.999;CAC 40;SELL;4435.736047540939;1;44357.36047540938;0.0;limit gain;62;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/11 07:00:00.000;CAC 40;BUY;4290.261382001483;1;42902.61382001483;0.0;buy at open;63;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/11 15:29:59.999;CAC 40;SELL;4290.261382001483;1;42902.61382001483;0.0;limit gain;65;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/12 07:00:00.000;CAC 40;BUY;4307.638901775821;1;43076.38901775821;0.0;buy at open;66;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/12 15:29:59.999;CAC 40;SELL;4276.855866746994;1;42768.558667469944;0.0;security stop;67;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/13 07:00:00.000;CAC 40;BUY;4319.554915335367;1;43195.54915335367;0.0;buy at open;69;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/13 15:29:59.999;CAC 40;SELL;4339.41493793461;1;43394.1493793461;0.0;limit gain;71;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/14 07:00:00.000;CAC 40;BUY;4379.134983133096;1;43791.34983133096;0.0;buy at open;72;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/14 15:29:59.999;CAC 40;SELL;4303.666897255972;1;43036.66897255972;0.0;security stop;73;10;EUR;FCEK9^9;;;;;;;;;;;
1999/05/19 07:00:00.000;CAC 40;BUY;4294.729887086313;1;42947.29887086313;0.0;buy at open;75;10;EUR;FCEK9^9;;;;;;;;;;;
